ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0045785	positive regulation of cell adhesion	467	0.514918179305442	2.33633487214256	0.00161290322580645	0.026694033814287	0.0218910004053242	5016	tags=44%, list=21%, signal=35%	IL4I1/ITGB2/TGM2/IL7R/CHST2/IL6ST/CXCL13/PTAFR/RRAS/WNT5A/BCL6/PTPRC/ALOX5/LILRB4/PDPN/CD274/IL1A/LAMA2/CCR2/CR1/LILRB1/SOCS1/ITGAV/SIRPG/CD86/RHOH/EBI3/CD27/LAMC1/ADAM19/DOCK8/SLAMF1/LYN/FLOT1/IL2RA/BTN2A2/LGALS1/SIRPA/CORO1A/IL1B/RIPK2/HLA-DOB/ITGA4/NID1/ADA/DUSP26/JAK1/EMILIN2/ANXA1/NOD2/ETS1/PREX1/APBB1IP/PLEKHA2/LILRB2/PIK3CA/NRP1/HLA-E/VCAM1/NCK1/LEF1/MAP4K4/CCR7/SKAP1/RASGRP1/HAVCR2/RHOA/CD55/CD44/FERMT2/CBFB/UTRN/TNFSF13B/IL6/CD81/SASH3/NCKAP1L/ITGA2/FLNA/CRKL/AIF1/JAK2/PLAUR/IL4R/EP300/P2RY12/LCK/LAMB1/IL15/PTPN11/MALT1/ROCK1/CD80/ITGB1BP1/SMARCD3/CITED2/ZBTB1/NFKBID/HLA-DMA/VAV1/PTPN6/HLA-DRA/IL12RB1/NFKBIZ/ITGA5/MAP3K8/RUNX3/SMARCA2/CX3CL1/OLFM4/TSC1/ITGB3/IL12B/THY1/TGFB1/SPOCK2/IFNG/FYN/EFEMP2/TNFRSF18/ATM/FOXF1/SFRP2/TNFSF14/CD83/HAS2/SOCS5/FADD/NDNF/CYLD/HLX/EMILIN1/WNT4/CD4/IGFBP2/PRKCQ/VIT/ADAM9/CAV1/NLRP3/STAT5B/HLA-DPA1/CD276/HLA-DPB1/BAG4/STX4/ZBTB16/TNF/CD47/VEGFA/FGG/CD28/HLA-DOA/IL7/EGFL6/GPAM/RET/CCL5/P4HB/ADAM8/IL18/CCDC80/AP3D1/IL10/KLHL22/RELA/TGFBR2/FBLN1/ACTB/SELP/FUT3/SELE/RAG1/CCL2/AGR2/CCL19/TNFSF18/SYK/RAC3/FERMT1/CD1D/CEACAM6/CD74/ILK/XBP1/CRK/CDH13/TFE3/IL23A/DHPS/CD46/CIB1/EDIL3/ARPC2/PHF10/PIEZO1/SMAD3/IGF1/C1QBP/TNFSF11/DUSP10/SMARCC1/CD3E/HLA-DQA1
BP	GO:0071674	mononuclear cell migration	207	0.557947185004156	2.33129283914549	0.00171526586620926	0.026694033814287	0.0218910004053242	4035	tags=41%, list=17%, signal=34%	PLA2G7/CMKLR1/SLAMF8/CXCL13/C3AR1/WNT5A/S100A12/CXCR4/ALOX5/MSN/CSF1R/CXCL10/MIF/CKLF/ICAM1/CCR2/MOSPD2/NINJ1/GREM1/GCSAM/CXCL11/DOCK8/SLAMF1/LYN/PIK3CG/GNAI1/CCL4/SIRPA/CORO1A/ITGA4/ASB2/STAP1/ANXA1/MMP14/ECM1/FPR2/CCR7/RHOA/IL6/CD81/CRKL/AIF1/P2RY12/JAM3/CXCR2/MMP2/CXCL16/SPNS2/SERPINE1/CCR5/RARRES2/ITGAL/CX3CL1/CRTAM/CNN2/DEFA4/ITGB3/TGFB1/PECAM1/C5AR1/SLIT2/TNFSF14/CCL20/GPR183/FADD/MAPK1/EMILIN1/CREB3/CCR1/EDNRB/S100A7/ADAM17/PIK3CD/ROR2/TNF/CD47/CCR6/RET/BMP5/CD200/PF4/CCL5/ADAM8/MYO1G/MIR146A
BP	GO:0002224	toll-like receptor signaling pathway	76	0.643174228104826	2.33121057832551	0.001953125	0.026694033814287	0.0218910004053242	2448	tags=36%, list=10%, signal=32%	IRAK2/S100A8/LY96/TLR2/TLR5/S100A9/TLR8/TLR9/TLR4/CD274/BIRC3/BTK/TLR1/TLR10/IRF4/IRAK3/IRAK4/CD300LF/CD300A/ARRB2/TRAF3/TIFAB/NFKBIZ/TNIP1/RNF115/MAP3K7/PLCG2
BP	GO:0032731	positive regulation of interleukin-1 beta production	55	0.672918463524682	2.3310948546703	0.00196463654223969	0.026694033814287	0.0218910004053242	4484	tags=58%, list=19%, signal=47%	WNT5A/TLR8/TLR4/NLRC4/TYROBP/AIM2/LILRA5/RIPK2/NOD2/STAT3/GBP5/P2RX7/ORM1/IL6/JAK2/LILRA2/MALT1/CLEC7A/CARD8/LPL/IFNG/PANX1/IFI16/NAIP/CASP8/NLRP3/TNF/CASP1/RELA/IL17A/CCL19/TRIM16
CC	GO:0062023	collagen-containing extracellular matrix	409	0.518572734478506	2.33033494987473	0.00160513643659711	0.026694033814287	0.0218910004053242	3838	tags=37%, list=16%, signal=31%	SERPINA3/MMP9/TGM2/HAPLN3/SERPINE2/COL23A1/CLU/S100A8/AGT/SERPINF1/WNT5A/ANGPTL4/CTHRC1/TIMP1/APOE/S100A9/ANXA5/PSAP/LAMA5/MMP8/ANXA6/ICAM1/LAMA2/MXRA5/DCN/GREM1/SDC2/TGFBI/EFEMP1/LAMC1/CPA3/ADAM19/SERPING1/SRPX2/CTSC/COL5A2/ANGPTL2/NDP/LGALS1/COL4A1/CTSL/ITIH5/A1BG/NID1/SERPINB9/CTSB/EMILIN2/ADAMTS2/ANXA1/CFP/ANGPTL6/COL6A3/CTSF/IGFBP7/ECM1/COL9A3/C1QB/CTSH/PCOLCE/TIMP2/LOXL1/ORM1/VCAN/FBN1/LAMC2/COL4A2/COL6A2/COL6A1/PXDN/COL3A1/LUM/ANXA2P2/PLOD1/LAMB1/COL1A2/MMP2/S100A4/MGP/COL15A1/COL12A1/LOXL2/C1QA/COL7A1/VWF/F3/ANXA2/SERPINE1/ADAMDEC1/SEMA7A/HSP90B1/PLSCR1/SPOCK1/MFAP2/RARRES2/TGFB3/LTBP2/AEBP1/SBSPON/LAMA4/C1QC/SPARC/COL18A1/LMAN1/SMOC1/TPSB2/LOX/MXRA7/COL17A1/TGFB1/EFEMP2/HTRA1/COL24A1/COL6A5/SERPINH1/SFRP2/FCN1/ANGPT2/COL28A1/EMILIN1/GPC6/COL1A1/VIT/COL4A4/MFGE8/PRG2/GPC3/THBS2/TNC/TPSAB1/S100A7/LTBP3/BGN/MARCO/ACAN/COL8A2/A2M/FMOD/FGG/FBLN5/IL7/SPARCL1/SERPINA1/COL5A1/SULF1/EGFL6/COCH/LTBP1/LAMC3/MFAP4/PF4
BP	GO:0032946	positive regulation of mononuclear cell proliferation	141	0.587438547754745	2.32986070665236	0.00179856115107914	0.026694033814287	0.0218910004053242	4764	tags=46%, list=20%, signal=37%	CD38/IL6ST/BCL6/PTPRC/TLR9/TLR4/CD274/IL1A/MIF/CCR2/CD86/BTK/CD40/EBI3/SLAMF1/TNFRSF4/IL2RA/CORO1A/IL1B/RIPK2/ADA/ANXA1/MEF2C/LILRB2/HLA-E/VCAM1/NCK1/HAVCR2/CD55/TNFSF13B/IL6/CD81/SASH3/NCKAP1L/AIF1/JAK2/IL15/CD80/IL12RB1/FCRL3/IL12B/GPR183/FADD/IGFBP2/PRKCQ/BCL2L1/STAT5B/HLA-DPA1/CD276/HLA-DPB1/ST6GAL1/CD28/IL7/GPAM/CCL5/IL18/TGFBR2/CCL19/SYK/CD1D/PELI1/CD74/IL23A/DHPS/CD46
BP	GO:0032695	negative regulation of interleukin-12 production	18	0.845045200933253	2.32782210204015	0.00202429149797571	0.026694033814287	0.0218910004053242	1874	tags=72%, list=8%, signal=67%	CMKLR1/NFKB1/TLR8/ACP5/LILRB1/SLAMF1/LILRA5/IRAK3/NOD2/CCR7/TIGIT/ARRB2/JAK3
BP	GO:0032623	interleukin-2 production	64	0.663558100396832	2.32727918017829	0.0019723865877712	0.026694033814287	0.0218910004053242	3653	tags=45%, list=16%, signal=38%	PTPRC/LILRB4/IL1A/LAPTM5/CCR2/CR1/CD86/IRF4/PRNP/IL1B/TNFAIP3/RIPK2/ANXA1/NOD2/PDE4B/HAVCR2/SASH3/GBP1/MALT1/CLEC7A/CD80/MAP3K7/PLCG2/CD83/CD4/PRKCQ/STAT5B/CD28/HOMER3
BP	GO:0032663	regulation of interleukin-2 production	64	0.663558100396832	2.32727918017829	0.0019723865877712	0.026694033814287	0.0218910004053242	3653	tags=45%, list=16%, signal=38%	PTPRC/LILRB4/IL1A/LAPTM5/CCR2/CR1/CD86/IRF4/PRNP/IL1B/TNFAIP3/RIPK2/ANXA1/NOD2/PDE4B/HAVCR2/SASH3/GBP1/MALT1/CLEC7A/CD80/MAP3K7/PLCG2/CD83/CD4/PRKCQ/STAT5B/CD28/HOMER3
BP	GO:0045088	regulation of innate immune response	428	0.516024774914873	2.3266614721432	0.00159744408945687	0.026694033814287	0.0218910004053242	3078	tags=31%, list=13%, signal=28%	TIFA/SLAMF8/CLEC4E/N4BP1/IRAK2/S100A8/LY96/WNT5A/TLR2/TLR5/LTF/APOE/MMP12/S100A9/TLR8/FCGR2B/TLR9/HCK/NEK7/TLR4/CD274/BIRC3/PIK3AP1/CR1/LILRB1/NINJ1/NLRC4/BTK/SH2D1A/SERPING1/FGR/TLR1/LYN/SLC15A3/TYROBP/AIM2/FLOT1/TLR10/TRAFD1/IRF4/PPT1/NCF1/CFH/TNFAIP3/SPI1/RIPK2/IRAK3/SERPINB9/MNDA/RFTN1/IL18RAP/LATS2/NOD2/FFAR2/TRIM21/ZNFX1/NFKBIA/HLA-E/INPP5D/GBP5/GRB2/FPR2/P2RX7/GBP2/IFI35/NAGK/CD14/RASGRP1/PTPN2/HAVCR2/SLAMF6/IRAK4/CD300LF/PARP14/SLC15A4/CD300A/NMI/KCNK13/TIGIT/EP300/ARRB2/TRAF3/NCR1/LILRA2/NR1H3/PTPN11/TNIP2/CADM1/CLEC7A/ZBP1/PARP1/SAMHD1/PLSCR1/IFNK/VAV1/TIFAB/PTPN6/NFKBIZ/CARD8/TNIP1/RNF115/KLRC4/CRTAM/SEC14L1/FCRL3/IL12B/TGFB1/NONO/FYN/KLRD1/POLR3F/MAP3K7/YTHDF2/PLCG2/IFI16/SERPINB4/TRAF3IP3/PTPN22/FADD/FCN1/CYLD/DHX9/NAIP/STAT2/IRF1/BPIFB1/PTPN1/CASP8/TBK1/OTULIN/CAV1/NLRP3/STAT5B/TNIP3
MF	GO:0005126	cytokine receptor binding	236	0.54426879185487	2.32354115383773	0.00166112956810631	0.026694033814287	0.0218910004053242	5141	tags=47%, list=22%, signal=37%	CXCL5/CXCL9/IL6ST/CXCL13/TLR5/CXCL6/TLR9/CCL18/IL1A/CXCL8/CXCL10/MIF/CKLF/CCR2/SOCS1/GREM1/EBI3/IL1RN/CXCL11/CCL24/CXCL3/CCL4/IL1B/CFLAR/CCDC88A/STAP1/JAK1/SDCBP/ECM1/GRB2/CSF3/IL11/FERMT2/CASP8AP2/STAT1/IRAK4/CD300LF/TNFSF13B/IL6/OSMR/PXDN/BID/JAK2/TRAF1/IL22/TRAF3/IL15/TFF2/CXCL16/IL33/JAK3/IFNK/TGFB3/IL12RB1/RASL11B/ITGA5/CX3CL1/SMURF1/ITGB3/IL12B/SOCS3/TGFB1/TRIM37/NTF3/IFNG/BDNF/MAP3K7/TNFSF14/CCL20/FADD/TNFSF8/IFNE/CREB3/CASP8/FEM1B/ENG/VEGFB/ADAM17/TNF/CASP3/VEGFA/IL7/PF4/CCL5/CCL22/ADAM8/IL18/SHC1/IL10/TGFBR2/CSH1/PIBF1/CCL2/IFNA1/CCL19/TNFSF18/IL36RN/SYK/LTA/SIVA1/NOL3/IL23A/TNFSF15/SMAD3/LTB/TNFSF11/TGFBR1/OSM/CCL8/CDH5
BP	GO:0140895	cell surface toll-like receptor signaling pathway	63	0.662497270186224	2.32307255272154	0.0019723865877712	0.026694033814287	0.0218910004053242	3078	tags=43%, list=13%, signal=37%	IRAK2/LY96/TLR2/TLR5/LTF/TLR4/PIK3AP1/NINJ1/TLR1/LYN/TNFAIP3/RIPK2/NOD2/NFKBIA/IFI35/CD14/IRAK4/NMI/TRAF3/LILRA2/NR1H3/TNIP2/MAP3K7/PTPN22/BPIFB1/TBK1/TNIP3
BP	GO:0050671	positive regulation of lymphocyte proliferation	138	0.585827861348432	2.32246093447949	0.00179533213644524	0.026694033814287	0.0218910004053242	4764	tags=46%, list=20%, signal=37%	CD38/IL6ST/BCL6/PTPRC/TLR9/TLR4/CD274/IL1A/MIF/CCR2/CD86/BTK/CD40/EBI3/SLAMF1/TNFRSF4/IL2RA/CORO1A/IL1B/RIPK2/ADA/ANXA1/MEF2C/LILRB2/HLA-E/VCAM1/NCK1/HAVCR2/CD55/TNFSF13B/IL6/CD81/SASH3/NCKAP1L/AIF1/JAK2/IL15/CD80/IL12RB1/FCRL3/IL12B/GPR183/FADD/IGFBP2/PRKCQ/STAT5B/HLA-DPA1/CD276/HLA-DPB1/CD28/IL7/GPAM/CCL5/IL18/TGFBR2/CCL19/SYK/CD1D/PELI1/CD74/IL23A/DHPS/CD46
BP	GO:0071675	regulation of mononuclear cell migration	136	0.58889185326289	2.3210408995383	0.00180831826401447	0.026694033814287	0.0218910004053242	3901	tags=42%, list=17%, signal=35%	PLA2G7/CMKLR1/SLAMF8/CXCL13/C3AR1/WNT5A/MSN/CSF1R/CXCL10/MIF/CCR2/MOSPD2/NINJ1/GREM1/GCSAM/DOCK8/SLAMF1/LYN/CCL4/CORO1A/ITGA4/STAP1/MMP14/ECM1/FPR2/CCR7/RHOA/CD81/CRKL/AIF1/P2RY12/JAM3/SPNS2/SERPINE1/RARRES2/CX3CL1/CNN2/ITGB3/TGFB1/C5AR1/SLIT2/TNFSF14/CCL20/FADD/MAPK1/EMILIN1/CREB3/CCR1/S100A7/ADAM17/TNF/CD47/CCR6/BMP5/CD200/CCL5/ADAM8
BP	GO:0022407	regulation of cell-cell adhesion	471	0.51223059630234	2.32099533310878	0.0016260162601626	0.026694033814287	0.0218910004053242	5016	tags=44%, list=21%, signal=35%	IL4I1/ITGB2/GPNMB/IDO1/IL7R/SERPINE2/CHST2/IL6ST/CXCL13/PTAFR/PLA2G2D/WNT5A/BCL6/PTPRC/ALOX5/LILRB4/PDPN/CD274/IL1A/LAPTM5/CCR2/CR1/LILRB1/SOCS1/SIRPG/CD86/SWAP70/RHOH/EBI3/CD27/IL1RN/DUSP22/ADAM19/DOCK8/SLAMF1/LYN/LAX1/FLOT1/IL2RA/BTN2A2/LGALS1/SIRPA/CORO1A/CEBPB/PRNP/IL1B/SPI1/RIPK2/HLA-DOB/FERMT3/ITGA4/ADA/JAK1/EMILIN2/ANXA1/NOD2/ETS1/LILRB2/PIK3CA/HLA-E/VCAM1/NCK1/LEF1/CCR7/FXYD5/SKAP1/RASGRP1/PTPN2/HAVCR2/RHOA/CD55/CD44/CBFB/TNFSF13B/RC3H2/IL6/CD81/SASH3/CD300A/NCKAP1L/MAPK14/AIF1/JAK2/TIGIT/PLAUR/IL4R/EP300/LCK/MAD2L2/IL15/PTPN11/MALT1/CD80/PRKAR1A/SMARCD3/JAK3/CITED2/ZBTB1/RDX/NFKBID/HLA-DMA/VAV1/PTPN6/HLA-DRA/PLA2G2A/IL12RB1/NFKBIZ/PDCD1/MAP3K8/RUNX3/SMARCA2/CX3CL1/CRTAM/STAT5A/IL12B/THY1/TGFB1/IFNG/RGCC/FYN/BMP4/TMX1/YTHDF2/TNFAIP8L2/TNFSF14/CD83/CTLA4/HAS2/PTPN22/SOCS5/FADD/CYLD/HLX/BMP6/EMILIN1/WNT4/IRF1/CD4/IGFBP2/PRKCQ/PLA2G2F/HFE/CAV1/NLRP3/TWSG1/STAT5B/HLA-DPA1/CD276/CBLB/HLA-DPB1/ZBTB16/PRKCD/TNF/CD47/CASP3/VEGFA/FGG/CD28/HLA-DOA/IL7/LRRC32/GPAM/CCL5/ADAM8/IL18/AP3D1/IL10/KLHL22/RELA/TGFBR2/MIR146A/ACTB/SELP/DTX1/LOXL3/FUT3/SELE/RAG1/CCL2/CLEC4G/CCL19/TNFSF18/SYK/PLA2G5/CD1D/PELI1/CEACAM6/CD74/LAG3/XBP1/IL23A/DHPS/CD46/DUSP3/PHF10/PIEZO1/MAD1L1/IGF1/AKNA/TNFSF11/DUSP10/SMARCC1/ASS1/CD3E/HLA-DQA1
BP	GO:0032611	interleukin-1 beta production	86	0.629637119422248	2.31935156985499	0.0018796992481203	0.026694033814287	0.0218910004053242	3143	tags=49%, list=13%, signal=42%	NLRP7/WNT5A/TLR8/LILRB4/TLR4/ACP5/NLRC4/S1PR3/TYROBP/AIM2/PML/SIRPA/TNFAIP3/LILRA5/RIPK2/NOD2/STAT3/GBP5/P2RX7/CCR7/ORM1/IL6/JAK2/ARRB2/LILRA2/CARD16/MALT1/CLEC7A/CARD8/CX3CL1/LPL/F2R/IFNG/PANX1/SPHK1/IFI16/NAIP/RAD21/CASP8/NLRP3/GSTP1/CARD18
BP	GO:0032651	regulation of interleukin-1 beta production	86	0.629637119422248	2.31935156985499	0.0018796992481203	0.026694033814287	0.0218910004053242	3143	tags=49%, list=13%, signal=42%	NLRP7/WNT5A/TLR8/LILRB4/TLR4/ACP5/NLRC4/S1PR3/TYROBP/AIM2/PML/SIRPA/TNFAIP3/LILRA5/RIPK2/NOD2/STAT3/GBP5/P2RX7/CCR7/ORM1/IL6/JAK2/ARRB2/LILRA2/CARD16/MALT1/CLEC7A/CARD8/CX3CL1/LPL/F2R/IFNG/PANX1/SPHK1/IFI16/NAIP/RAD21/CASP8/NLRP3/GSTP1/CARD18
BP	GO:0002752	cell surface pattern recognition receptor signaling pathway	72	0.644339814568812	2.31403705122715	0.00193423597678917	0.026694033814287	0.0218910004053242	3078	tags=42%, list=13%, signal=36%	IRAK2/LY96/TLR2/TLR5/LTF/TLR4/PIK3AP1/NINJ1/TLR1/LYN/TNFAIP3/RIPK2/NOD2/FFAR2/NFKBIA/IFI35/CD14/IRAK4/NMI/TRAF3/LILRA2/NR1H3/TNIP2/CLEC7A/MAP3K7/PTPN22/FCN1/BPIFB1/TBK1/TNIP3
BP	GO:0042102	positive regulation of T cell proliferation	98	0.612369127315327	2.31246398262427	0.00185528756957328	0.026694033814287	0.0218910004053242	5000	tags=51%, list=21%, signal=40%	IL6ST/PTPRC/CD274/IL1A/CCR2/CD86/EBI3/SLAMF1/IL2RA/CORO1A/IL1B/RIPK2/ANXA1/LILRB2/HLA-E/VCAM1/NCK1/HAVCR2/CD55/TNFSF13B/IL6/CD81/SASH3/NCKAP1L/AIF1/JAK2/IL15/CD80/IL12RB1/IL12B/FADD/IGFBP2/PRKCQ/STAT5B/HLA-DPA1/CD276/HLA-DPB1/CD28/GPAM/CCL5/IL18/TGFBR2/CCL19/SYK/CD1D/IL23A/DHPS/CD46/IGF1/CD3E
BP	GO:0002335	mature B cell differentiation	36	0.71474475876081	2.31222000418535	0.00199600798403194	0.026694033814287	0.0218910004053242	2797	tags=56%, list=12%, signal=49%	SLAMF8/BCL6/FCGR2B/CR1/LGALS1/ADA/MFNG/DOCK10/DOCK11/ST3GAL1/IL6/MALT1/NKX2-3/NFKBIZ/ITM2A/PLCG2/GPR183/CD19/IRF8/CMTM7
BP	GO:0002688	regulation of leukocyte chemotaxis	117	0.600551622430554	2.30837811655086	0.00184162062615101	0.026694033814287	0.0218910004053242	3322	tags=36%, list=14%, signal=31%	PLA2G7/CMKLR1/SLAMF8/TNFAIP6/CXCL13/RAC2/C3AR1/WNT5A/CSF1R/CXCL8/CXCL10/MIF/CCR2/MOSPD2/NINJ1/GREM1/SWAP70/SLAMF1/LYN/CCL4/STAP1/NOD2/FPR2/CCR7/IL6/NCKAP1L/AIF1/JAM3/CXCR2/GPR18/GPSM3/SERPINE1/RARRES2/C5AR1/SLIT2/TNFSF14/MAPK1/CREB3/CCR1/S100A7/VEGFB/ADAM17
BP	GO:0002285	lymphocyte activation involved in immune response	211	0.550792211043668	2.30812762608673	0.00168634064080944	0.026694033814287	0.0218910004053242	2774	tags=38%, list=12%, signal=34%	CLEC4E/STAT4/FCER1G/IL6ST/CLEC4D/LCP1/BCL6/FCGR2B/PTPRC/IL18R1/TLR4/NBN/ICAM1/CR1/LILRB1/CD86/SWAP70/CD40/TYROBP/VAMP7/IRF4/LGALS1/CORO1A/RIPK2/ADA/JAK1/BATF/ANXA1/APBB1IP/STAT3/LEF1/MFNG/CD180/DOCK10/DOCK11/MSH6/ST3GAL1/HAVCR2/SLAMF6/RC3H2/IL6/CD81/SLC15A4/GAPT/NCKAP1L/IL4R/EP300/MAD2L2/RELB/LY9/MALT1/CD80/JAK3/SLC11A1/NFKBID/ERCC1/IFNK/SEMA4A/NKX2-3/HLA-DRA/IL12RB1/NFKBIZ/ITGAL/STAT5A/TSC1/IL12B/SOCS3/TGFB1/ITM2A/IFNG/AICDA/PLCG2/RORA/GPR183/SOCS5/CD19/HLX/IFNE/PLXNA1/IRF8/MLH1
BP	GO:0002820	negative regulation of adaptive immune response	65	0.656291820955134	2.30477864704496	0.00199203187250996	0.026694033814287	0.0218910004053242	2379	tags=45%, list=10%, signal=40%	IL4I1/IL7R/SAMSN1/CR2/C4BPB/BCL6/FCGR2B/PTPRC/LILRB4/CD274/C4BPA/CR1/LILRB1/DUSP22/SLAMF1/LGALS1/NOD2/HAVCR2/RC3H2/NCKAP1L/IL4R/IL33/CD80/JAK3/PTPN6/PDCD1/AHR/STAT5A/KLRD1
BP	GO:0050766	positive regulation of phagocytosis	66	0.653737498513417	2.30353537519293	0.0019723865877712	0.026694033814287	0.0218910004053242	2897	tags=41%, list=12%, signal=36%	FCER1G/IL15RA/FCGR2B/PTPRC/RAB31/DOCK2/SIRPG/FCGR2C/BTK/C3/FCGR2A/SIRPA/STAP1/CFP/NOD2/LMAN2/FPR2/CD300LF/NCKAP1L/ITGA2/IL15/CLEC7A/SLC11A1/IFNG/PLCG2/FCN1/PTX3
BP	GO:0046635	positive regulation of alpha-beta T cell activation	71	0.642433567909992	2.30200883256858	0.00191570881226054	0.026694033814287	0.0218910004053242	4434	tags=56%, list=19%, signal=46%	PTPRC/LILRB4/CCR2/SOCS1/CD86/EBI3/RIPK2/ADA/ANXA1/HLA-E/RHOA/CD55/CBFB/CD81/SASH3/NCKAP1L/JAK2/IL4R/EP300/MALT1/CD80/NFKBID/HLA-DRA/IL12RB1/NFKBIZ/RUNX3/IL12B/IFNG/CD83/SOCS5/HLX/PRKCQ/NLRP3/ZBTB16/CD28/IL18/AP3D1/TGFBR2/CCL19/SYK
BP	GO:0050869	negative regulation of B cell activation	33	0.718359790425411	2.29970579708007	0.00197628458498024	0.026694033814287	0.0218910004053242	2576	tags=52%, list=11%, signal=46%	SAMSN1/BCL6/FCGR2B/LAPTM5/CR1/BTK/LYN/TYROBP/INHBA/TNFAIP3/MNDA/INPP5D/BANK1/CD300A/TBC1D10C/ATM/CTLA4
MF	GO:0042379	chemokine receptor binding	51	0.680889170975227	2.29893680275403	0.00204498977505112	0.026694033814287	0.0218910004053242	2742	tags=39%, list=12%, signal=35%	CXCL5/CXCL9/CXCL13/CXCL6/CCL18/CXCL8/CXCL10/CKLF/CCR2/CXCL11/CCL24/CXCL3/CCL4/JAK1/STAT1/TFF2/CXCL16/CX3CL1/CCL20/CREB3
BP	GO:0006956	complement activation	53	0.674731442445358	2.2944451712232	0.00203252032520325	0.026694033814287	0.0218910004053242	2655	tags=45%, list=11%, signal=40%	CR2/CLU/C4BPB/C1S/C1R/C4BPA/CR1/C3/SERPING1/CFH/IL1B/IGHD/CFP/C1QB/CD59/C1RL/CD55/C1QA/CFI/CFB/C1QC/RGCC/CFHR2/FCN1
BP	GO:0002532	production of molecular mediator involved in inflammatory response	82	0.626871559205945	2.29098226538708	0.00194931773879142	0.026694033814287	0.0218910004053242	2089	tags=32%, list=9%, signal=29%	SLAMF8/ALOX5AP/NLRP7/S100A9/ALOX5/LILRB4/TLR4/PLD3/BTK/LYN/VAMP7/NCF1/SIRPA/NOD2/ADCY7/STAT3/GBP5/IL6/MAPK14/IL4R/CLEC7A/GPSM3/IL17RA/SERPINE1/NOS2/SNAP23
BP	GO:0034341	response to type II interferon	111	0.595293356351435	2.28848739925269	0.00178571428571429	0.026694033814287	0.0218910004053242	3846	tags=46%, list=16%, signal=39%	CYP27B1/KYNU/WNT5A/TLR2/FCAR/HCK/TLR4/CLDN1/IFITM1/CD40/IFITM3/IFNGR2/SIRPA/JAK1/IFITM2/TRIM21/GBP5/GBP2/PTPN2/STAT1/VIM/PARP14/GBP4/AIF1/JAK2/GBP1/NR1H3/CXCL16/GAPDH/SLC11A1/NOS2/IL12RB1/IL12B/IFNG/CITED1/IRF8/IRF1/ACTR2/SP100/BST2/HLA-DPA1/STX4/TNF/CD47/ZYX/ACTR3/IFNGR1/CASP1/CDC37/CCL5/CDC42EP2
BP	GO:0032735	positive regulation of interleukin-12 production	44	0.685785395652442	2.28823513139298	0.00196850393700787	0.026694033814287	0.0218910004053242	5549	tags=64%, list=24%, signal=49%	IDO1/TLR2/TLR9/TLR4/LAPTM5/CD40/IL16/RIPK2/NOD2/CCR7/MAPK14/MAPK11/CLEC7A/IL12B/IFNG/PLCG2/IRF8/IRF1/IRF5/RELA/IL17A/CCL19/SYK/IL23A/LTB/PLCB1/HMGB1/HLA-G
MF	GO:0004896	cytokine receptor activity	94	0.609213760481143	2.28060437605307	0.00185185185185185	0.026694033814287	0.0218910004053242	2053	tags=37%, list=9%, signal=34%	CMKLR1/IL13RA2/IL15RA/IL7R/IL6ST/CSF2RB/CXCR4/IL18R1/CCR2/IL13RA1/EBI3/IFNGR2/IL2RA/IL18RAP/CSF2RA/IL10RA/IL1RAP/IFNAR2/IL1R1/CXCR6/CCR7/IFNAR1/CD44/IL22RA2/OSMR/CSF3R/IL4R/CXCR2/CCR10/ACKR3/IL17RA/IL21R/F3/CCR5/IL12RB1
BP	GO:0052547	regulation of peptidase activity	72	0.634310918174152	2.27801997248169	0.00193423597678917	0.026694033814287	0.0218910004053242	3419	tags=46%, list=15%, signal=39%	CSTA/CST7/SERPINE2/SERPINF1/TIMP1/SERPINI1/CR1/SERPING1/LYN/SERPINB9/ECM1/STAT3/CTSH/TIMP2/PSENEN/TANK/ATP13A2/SERPIND1/GAPDH/SERPINB2/SERPINE1/SPOCK1/PSMB8/SPOCK2/SERPINH1/SERPINB4/SEMG1/RCN3/PSMA3/APH1B/SERPINB7/SERPINB3/VCP
BP	GO:0002700	regulation of production of molecular mediator of immune response	177	0.560404487778017	2.27627696812397	0.00176991150442478	0.026694033814287	0.0218910004053242	4627	tags=44%, list=20%, signal=36%	IL13RA2/DNAJB9/WNT5A/BCL6/FCGR2B/PTPRC/TLR9/IL18R1/LILRB4/TLR4/ACP5/LAPTM5/MIF/CCR2/IL13RA1/CR1/LILRB1/CD86/BTK/CD40/SLAMF1/TNFRSF4/MZB1/IL1B/RIPK2/IRAK3/UBE2J1/NOD2/FFAR2/HLA-E/IL1R1/AXL/P2RX7/CD55/IL6/CD81/SASH3/SLC15A4/IL4R/MAD2L2/MALT1/LITAF/IL33/CLEC7A/JAK3/SEMA7A/TGFB3/TWIST1/FCRL3/TGFB1/PANX1/MAP3K7/PLCG2/SLC7A5/MLH1/KLK7/HFE/TNFRSF1B/NLRP3/PRG2/BST2/STX4/PGC/TNF/CD28/IRF5/ARID5A/IL18/IL10/IL17A/APOA2/CD22/MSH2/SYK/CUEDC2/EXOSC3/CD74/XBP1
BP	GO:0030574	collagen catabolic process	40	0.696799555574422	2.27091636589247	0.00206611570247934	0.026694033814287	0.0218910004053242	1698	tags=40%, list=7%, signal=37%	MMP9/MMP10/MMP3/MMP1/MMP12/MMP8/FAP/MMP7/CTSK/CTSL/CTSB/ADAMTS2/MMP14/KLK6/MMP2/ITGB1
