	logFC	AveExpr	t	P.Value	adj.P.Val	B
S100A9	1.4947841492905	7.02296925482878	7.10221618064545	2.38577219267166e-09	1.73112900467359e-06	11.2027813827337
IFI30 /// PIK3R2	1.08315130323733	9.17162583825909	7.09152616072028	2.48466794884842e-09	1.73112900467359e-06	11.1642237898898
MMP9	1.75380631433011	6.29811178128028	7.04460943341908	2.96946984866274e-09	1.94005363445966e-06	10.9950053051398
IGKV1OR2-108 /// IGKV1OR2-108	1.8250619658605	8.23207070576142	7.02842049019199	3.15782016289527e-09	1.95452447977097e-06	10.9366179505502
IDO1	2.87070331867473	7.31777964404341	7.01410865358374	3.33424678357967e-09	1.98009310092508e-06	10.8850021920689
IGHA1 /// IGHA2 /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31	1.2616342347276	7.28766207646856	7.01149565669152	3.36750527368211e-09	1.98009310092508e-06	10.8755785773709
CXCL1	2.33965798979784	7.81793031784571	6.99089323535772	3.64161131804469e-09	2.08904141952222e-06	10.8012793891068
C1R	1.22930592800975	6.70872788544809	6.94240232760732	4.37794949586452e-09	2.34021300324394e-06	10.6264236722012
IGK /// IGKC	1.48251288985701	8.61748172935725	6.92912944037177	4.60424710542718e-09	2.40648648710327e-06	10.5785678097082
IGKC /// IGKV2-28 /// IGKV2-28 /// IGKV2D-28 /// IGKV2D-28	2.07603923164733	7.37428635347412	6.90382361052624	5.06856606603086e-09	2.52693096230617e-06	10.4873344587909
HCK	1.08582914334292	5.62658679613671	6.89926730037915	5.15700196389015e-09	2.52693096230617e-06	10.4709090667753
TYROBP	1.23127878896992	6.29733104174077	6.88860765275676	5.36996546300375e-09	2.5775834222418e-06	10.4324827562123
IGKV1-37 /// IGKV1-37 /// IGKV1D-37 /// IGKV1D-37	1.81265634153521	7.83469419491487	6.84295670395537	6.38587908108889e-09	2.94501717621982e-06	10.2679439760086
EVI2B	1.69245347061067	6.42804521024303	6.83691684308842	6.53393411463947e-09	2.95534866108308e-06	10.2461780067771
HCAR3	2.45860361162824	5.48761976877279	6.82752801294508	6.77091293821904e-09	2.9742492775113e-06	10.2123449829945
TGFBI	1.31854545944207	8.13587841943608	6.81064454575603	7.21884670657322e-09	2.9742492775113e-06	10.1515101300372
G0S2	1.69029625288107	6.10327220043274	6.80858407273224	7.27549951045777e-09	2.9742492775113e-06	10.144086282369
MNDA	1.72400921349735	4.13671828603383	6.80645666452503	7.33445825236629e-09	2.9742492775113e-06	10.1364213831566
IGH /// IGHA1 /// IGHA2	1.75602441232711	11.6214488704475	6.78675410650482	7.90365678255863e-09	3.13015185477273e-06	10.0654401681098
LOC101928620 /// POU2AF1	1.05057613250467	4.57085431075127	6.77969423873804	8.11816594987826e-09	3.13015185477273e-06	10.0400085879222
CD274	1.09479980590108	5.42239865955522	6.73577945038647	9.58921822403019e-09	3.57997480363794e-06	9.88184835685291
PLAU	1.25120194130481	5.57057838983231	6.70022650595357	1.09727344524584e-08	3.97044175879727e-06	9.75384865578291
AC128677.4 /// CH17-132F21.1 /// IGKV1OR-1 /// IGKV1OR-1 /// IGKV1OR10-1 /// IGKV1OR10-1 /// IGKV1OR2-2	1.48047779644166	7.79501222265135	6.68624132548938	1.15699958294619e-08	4.12312578649916e-06	9.70351046524647
SERPING1	1.22004260781517	5.19650787018289	6.64053167528861	1.37576005139829e-08	4.75851123660113e-06	9.53903473829649
IL13RA2	1.06017061052203	3.79845861110091	6.53790605478344	2.02884491307132e-08	6.72090596555455e-06	9.17008469007002
IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31	1.09483798414238	4.60596041330533	6.51671554584135	2.19813843916997e-08	7.18058556795524e-06	9.09396552202304
IGH /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC102725526	1.52502084482454	6.91889798633075	6.51207237402296	2.23707324812844e-08	7.20766613643575e-06	9.07728974710148
DUOXA2	2.3923750595607	7.9085185959169	6.50041780653374	2.33785415105803e-08	7.430585085525e-06	9.03543787483806
FAM26F	1.06366660147154	4.76757341966727	6.41555209135197	3.22155693657117e-08	9.59126824660175e-06	8.73091465768655
MPEG1	1.19722128439658	5.76151265843848	6.40947618738678	3.29630823601851e-08	9.69114621389441e-06	8.70912910018842
DRAM1	1.04486348525893	5.83122032513206	6.37584129325262	3.7424530249438e-08	1.07344506276437e-05	8.58857180205461
C1QA	1.23631669514141	6.04911776251643	6.36563980387344	3.88929055121415e-08	1.09417442086672e-05	8.55202140396533
IGLC1 /// IGLJ3 /// IGLV2-14 /// IGLV@	1.76325388691667	8.6781446320547	6.36438347910302	3.9077657888097e-08	1.09417442086672e-05	8.54752066670519
IGLL3P	1.49817265808232	8.12334178952765	6.3421996642286	4.24876481360025e-08	1.16198777227765e-05	8.46806578249737
DDIT4	1.08014884385283	8.35737471681792	6.32042808346396	4.61218761752729e-08	1.23271196323002e-05	8.3901209107183
CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@	1.57603438666227	8.30977563338083	6.31108224428758	4.77752898703071e-08	1.25644520751584e-05	8.35667214130278
SAA1 /// SAA2	1.6128924560896	6.56074819178956	6.2857566436431	5.2558101772667e-08	1.34365929749253e-05	8.26606421685031
TNFRSF17	1.70755314525422	4.75775507024992	6.28125502591255	5.34567766640989e-08	1.35193912595657e-05	8.24996373679547
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31	1.19094442284822	7.0184125918678	6.25507983308286	5.89933286577716e-08	1.46055062108504e-05	8.15637656844881
CXCL10	2.00078919029016	6.63720591069629	6.22627464246907	6.5747043793355e-08	1.56199037375728e-05	8.05344885546845
MMP10	2.10825874105765	4.51662409190534	6.20981197333756	6.99465463850147e-08	1.64514277097555e-05	7.99465436182724
CCL18	1.19952087634602	5.99462584623022	6.18849920463317	7.57816104856673e-08	1.76473611744841e-05	7.91857220510679
FCGR3A /// FCGR3B	1.18910097318789	4.2650182877468	6.17584919557331	7.94711798833652e-08	1.81915872317001e-05	7.87343278069102
IFITM1 /// IFITM2	1.05445843162454	10.0990539405147	6.17519910381079	7.96655393224964e-08	1.81915872317001e-05	7.87111341517066
IGHM	1.26734701040055	6.82895604322306	6.15614171637668	8.55779334738239e-08	1.91694570981366e-05	7.80313801326793
LINC00152 /// LOC101930489 /// MIR4435-1HG	1.08373802473147	6.66105037572531	6.14800786616931	8.82322937882626e-08	1.95775806594333e-05	7.77413544489092
CKAP2 /// DKFZp667J0810 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-36 /// IGLV1-36 /// IGLV1-44 /// IGLV1-50 /// IGLV1-50 /// IGLV@	2.04202182949337	6.87308823445488	6.09772777757236	1.06554808324324e-07	2.2376509748108e-05	7.59498915948981
IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31	1.19890770395639	6.72312609671213	6.07640482248271	1.15423361998399e-07	2.40244024265694e-05	7.51908890135364
ACP5	1.04892420875112	5.86991959132596	6.05962298802898	1.22915471394335e-07	2.53346692009972e-05	7.45938452962784
CCL4	1.13325867929319	6.36078897001457	6.05733584638217	1.23973253672737e-07	2.53346692009972e-05	7.45124979723613
AIM2	1.21831776062338	5.18580454051604	6.05258091714083	1.26201381598306e-07	2.5369713634121e-05	7.43433951511091
NCF1 /// NCF1B /// NCF1C	1.08315713044631	4.84897864799979	6.04877735392217	1.28012293151969e-07	2.55156706350365e-05	7.42081429157729
CXCL11	2.52187025199966	5.07185027117459	6.0330178002746	1.35794548396196e-07	2.67181511217837e-05	7.36479011353889
HCLS1	1.36284719306882	6.08606508223415	6.03199196616547	1.36317097560121e-07	2.67181511217837e-05	7.36114422816008
MMP1	3.35915551150861	7.74107668542854	6.01702374615243	1.44172756733386e-07	2.73463164384615e-05	7.30795862270215
MZB1	1.29700455924776	5.70526047896073	5.99100053929254	1.58914497373152e-07	2.94304643954058e-05	7.21554853112642
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV3-23 /// IGHV4-31	1.61186846590411	6.74406364403467	5.97397553112734	1.69358715439607e-07	3.0212018571908e-05	7.15513124756436
IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31	1.28393782986413	6.65695633980236	5.96517203190285	1.75023664711356e-07	3.09515533384293e-05	7.12390246079184
RTEL1-TNFRSF6B /// TNFRSF6B	1.34476997302744	6.9151861604427	5.95263355277107	1.83418039012775e-07	3.21939722207497e-05	7.0794394568514
IGLL5	1.29380832625125	8.19890001981402	5.85625569027555	2.62766757056179e-07	4.29766382133319e-05	6.7382816388844
IGLV1-44	1.1170047201314	6.23300498460658	5.85589266709458	2.63122274775502e-07	4.29766382133319e-05	6.73699872839673
LAMP3	1.45176555883279	5.57911236420592	5.84525892608942	2.73750388374669e-07	4.41000625655632e-05	6.69942678079504
CTSK	1.13839343248527	6.69602674178724	5.82666858062064	2.93362858126825e-07	4.66209082644792e-05	6.63377618738097
C4BPB	1.46439403255006	7.40612144942056	5.81956591390989	3.01218311318249e-07	4.75480180013772e-05	6.60870521741323
DUOX2	2.32244158246339	9.88298007653546	5.77333223185289	3.57698307935935e-07	5.39298987349563e-05	6.44567054293455
NOS2	1.61608396182415	7.00681813763628	5.76844905830814	3.64244429618683e-07	5.45670635963785e-05	6.42846749633727
IGH /// IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31	1.20119624882376	6.57814754943014	5.74869514570029	3.91958485696497e-07	5.72600222582709e-05	6.35890900591125
DEFB4A /// DEFB4B	1.95659717151577	6.52959975699803	5.73570323687654	4.1131389340276e-07	5.93503237597111e-05	6.3131904365031
MXRA5	1.79670175877886	7.90474067336731	5.71342984434454	4.46723406695284e-07	6.32947862980307e-05	6.23486511979658
CTHRC1	1.56960612559636	4.78628148780019	5.71044426985859	4.51693623503028e-07	6.36157726035402e-05	6.22437154611011
ANXA1	1.29975844020304	5.36170860207428	5.6669322110867	5.3065902537193e-07	7.25645364927197e-05	6.07158292242479
HLA-DQA1 /// HLA-DQA2 /// LOC100509457	1.95367996298159	7.08063467094038	5.66295957338859	5.38515502205636e-07	7.32132058489975e-05	6.05764715947529
LAPTM5	1.16484080011758	7.55164608275079	5.65253806560183	5.59676843950339e-07	7.43706179079773e-05	6.02110031827964
TIMP1	1.31707916276834	9.02865630534841	5.63943753528431	5.87448716147398e-07	7.56956802701712e-05	5.97518159129358
C4BPA	1.92300647782308	6.7249370244922	5.62704794641849	6.14966223266347e-07	7.81838138985107e-05	5.9317786951634
C1S	1.18715742452799	5.68771449115503	5.57399672160471	7.479457618658e-07	9.25878122057032e-05	5.74619966646846
IGJ	1.15581107368504	10.5249834036961	5.56815226195609	7.64231749537088e-07	9.36183893182933e-05	5.72578227509302
C1QC	1.08892187791442	6.53630590082333	5.55537897971744	8.01055847090407e-07	9.5923551596179e-05	5.68117845766717
SELE	1.22698739438861	3.60873029184215	5.55457166630645	8.03441312263914e-07	9.5923551596179e-05	5.67836023715131
PFKFB3	1.31988394553523	7.7879203533853	5.5384647449437	8.52529316857239e-07	9.92190445761433e-05	5.62215540793067
CCL3 /// CCL3L1 /// CCL3L3	1.48104319566206	5.32711562157033	5.53035625919934	8.7835126120905e-07	0.000100846742480657	5.59387711186081
TNFAIP6	1.51544581890016	4.18848269836399	5.51139871284993	9.41777706585367e-07	0.000105479103137561	5.52780541619799
APOL1	1.15520567981077	6.86746265636406	5.46760259190031	1.10613043119042e-06	0.000120118222436339	5.37539790519938
PDZK1IP1	1.54948537655548	9.3565008604163	5.46708488062443	1.10823359985908e-06	0.000120118222436339	5.37359828028162
ERO1L	1.22244955833501	8.48369486166143	5.43373753256101	1.25236077792949e-06	0.000134500116424208	5.2577781948977
TNIP3	2.39417095775416	4.71626175345685	5.40954590212981	1.36835295171946e-06	0.000143038495219741	5.1738813194395
COL5A2	1.26943448878033	5.46673862030529	5.40025571698793	1.41566163911291e-06	0.00014700274329664	5.14169104747751
TRIB2	1.03245016203662	5.71488419513433	5.39965484306938	1.41877647654495e-06	0.00014700274329664	5.13960957711863
COL15A1	1.49787755662677	6.30696703395064	5.25313047364967	2.42010294739128e-06	0.000231033679429983	4.63408849600426
LCN2	1.46262614600924	11.2556856585221	5.24286892522917	2.51194906414375e-06	0.000236324167954644	4.5988442368808
SLC7A11	1.00410167075185	5.32180928066824	5.21658059096932	2.76320443401872e-06	0.000253669446829053	4.50865355426157
EVI2A	1.12107236797661	5.39239475166707	5.21321038347706	2.79715540436165e-06	0.000254011950233923	4.49710136524235
GPNMB	1.15801303307603	4.1089590493312	5.20582594147242	2.87298812611001e-06	0.000259894925869644	4.47179776849005
SERPINA3	1.67443964238565	6.36694482402435	5.20139105421643	2.91950054095309e-06	0.00026236796485751	4.45660666521842
COL6A3	1.28445299263198	7.6661762572712	5.16659193262051	3.31114096627283e-06	0.000287372824821908	4.3375523838155
IGHG1 /// IGHG2 /// IGHM /// IGHV4-31 /// MIR8071-1 /// MIR8071-2	2.308262529132	10.6951150107227	5.13373510733247	3.72818395890433e-06	0.000316559157810216	4.22538366880505
SAA1 /// SAA2 /// SAA2-SAA4	1.49804774942194	5.74952702399444	5.08246192577307	4.48434088451674e-06	0.000367497204194543	4.05082353567782
PCK1	-1.92707611824597	9.56758978900146	-5.07724204752394	4.56930262966456e-06	0.000371868504670279	4.03308583332115
SELL	1.40367969479428	5.65976080131161	5.05838186318465	4.88968057662274e-06	0.000388531375547861	3.96904926128815
AQP9	1.14897740834599	5.56544321847147	5.04056640622438	5.21254605773375e-06	0.000412791526188208	3.90863587827681
IL7R	1.15433455694572	6.79534398050794	5.01779100191765	5.6559592067891e-06	0.0004419540217398	3.83151189481275
CYTIP	1.16897101042644	5.31537338495356	4.98379045845357	6.3876912197205e-06	0.000486208729734065	3.71660746187237
IL1B	1.47129113851966	7.50438528418969	4.89372756962331	8.80530431388412e-06	0.00062006214809148	3.41362038042282
GBP1	1.01775443630889	7.43912821827277	4.86320486532649	9.81290973603096e-06	0.000680824887880378	3.31140583122318
PROK2	1.17268845415286	3.19008766092067	4.81741005099772	1.15400643030001e-05	0.000758162883817215	3.15850862625149
GABBR1 /// UBD	1.65985363448192	9.14200911655657	4.7898171969425	1.27210416560969e-05	0.000817483332654097	3.0666555905195
WNT5A	1.2722568113674	5.99091023156546	4.75388602110401	1.44376826144167e-05	0.000903123125242234	2.94735913374921
SLC6A14	2.28967800939033	7.75979576366401	4.74408876189327	1.49438369452967e-05	0.000929838743262908	2.91489335258833
HLA-DMA	1.09883451248629	8.80883563391953	4.66346188097843	1.98241318911363e-05	0.00115604569655039	2.64875662554559
CSTA	1.29688480864367	5.46914395383219	4.64203047519848	2.13643163201764e-05	0.00121667970908123	2.57833405435474
CXCL5	1.61012166511425	4.56513219997601	4.61514831202147	2.34622837220202e-05	0.0013158141396473	2.4901946689531
TCN1	1.9036649281175	6.39038837460543	4.61074101864161	2.38249254782133e-05	0.00132787262380942	2.47576515090791
SLC26A2	-1.66748744825835	9.95957533766136	-4.58028457889135	2.64849308255647e-05	0.00145884209137536	2.37621256705356
CD55	1.16941604633049	10.070247793837	4.561878158336	2.82308253078118e-05	0.00152205905526562	2.31618634789906
CXCL13	2.63780539946484	5.89869217460357	4.53924899521082	3.05316722011261e-05	0.00161010074029257	2.24253408500031
HLA-DQB1 /// LOC101060835	1.06857205030731	7.40089876409439	4.46467549590196	3.9484037878354e-05	0.00194688589286978	2.0009714082172
TMEM45A	1.060059718726	4.59895076611935	4.450130989973	4.15065755008689e-05	0.00201285496037204	1.95406874478766
VCAM1	1.35722764886246	5.84202068048479	4.44148244237555	4.27567056722904e-05	0.00205651884951384	1.92621235145716
MMP7	1.53903869105667	6.70709171540188	4.43408414917081	4.38551538491092e-05	0.00209649028156717	1.9024026802069
FOXQ1	1.10241821753137	6.44900873555082	4.42202643061215	4.570455083776e-05	0.00213711935527657	1.86363693117525
CASP5	1.22517389087233	8.61329553662816	4.39543163904736	5.00560293730002e-05	0.00228407460261641	1.77830735991867
TNFSF13B	1.15728633352103	6.18187023767739	4.30721385798024	6.75732544149709e-05	0.00285527835053572	1.49700278424533
CHP2	-1.07305582013492	9.33630167219011	-4.28939949185491	7.17724919035025e-05	0.00298248941620208	1.44052953878634
FDCSP	2.02956271599842	5.47864276197319	4.28771290433368	7.21829428595316e-05	0.00298935385887493	1.43518878594422
CXCL3	1.53788776485694	7.47794213979178	4.20260033609995	9.61336371790831e-05	0.00371885385929611	1.16701723053233
COL1A2	1.08179320141767	6.98486068551913	4.18177064133013	0.00010307818134204	0.00394019476543594	1.10179648486319
IGLC1 /// IGLV3-10 /// IGLV3-10	1.12970535169962	6.40329347729944	4.1671577175212	0.000108237670875611	0.00407972759454225	1.05613924104949
RP1-93H18.6	1.00923777649012	3.78754638458045	4.16610370091997	0.000108619341915617	0.00408417637990834	1.05284916624955
GJA1	1.49537058744258	7.67340421899763	4.15564616295244	0.000112477449954057	0.00415954343226323	1.02022932240514
HMGCS2	-1.51694776340372	6.57329048730372	-4.09418219869496	0.000137980658869103	0.00489428943649946	0.829360613106045
CXCR4	1.0204922156934	5.9871245664304	4.03499161225381	0.000167775471996383	0.00573832721597626	0.646959351114136
HLA-DPA1	1.21920252242814	8.85962631341369	4.0291990727525	0.000171004659357789	0.00580379449941588	0.629184760195168
IGLC1 /// IGLV3-25 /// IGLV3-25	1.02384365116252	6.23816135143521	4.00845956568965	0.000183065768513858	0.00617748475673737	0.565656971297848
ADH1C	-1.25305731136933	9.32445675312219	-3.9959049440243	0.000190761610094771	0.00640044660403568	0.527286160620138
REG1A	2.98025505795711	10.4243635771835	3.98403776010583	0.00019832244017726	0.00656053979320557	0.491076139848299
PTGS2	1.05860651464486	4.15577268815184	3.93335623065128	0.000233993250613266	0.00730879316656576	0.337094069252208
DMBT1	1.67862445290515	11.0040456252791	3.92876981674251	0.000237510350183058	0.00739899792888148	0.323212888739079
ADM	1.06369377700806	9.55480752609669	3.84215640024184	0.000314317295772445	0.00916077174295901	0.0627687375978496
LYZ	1.16039244898788	9.89391659230243	3.74448289972572	0.000429555823473326	0.0116934640834405	-0.226954476986623
REG1B	3.23661630525941	9.65468129617472	3.67443591998898	0.000536093363397196	0.0138849997279461	-0.432039416573708
GUCA2A	-1.04653681582798	10.9290577236765	-3.66726193192006	0.000548332293108382	0.0140794492728266	-0.452913559510674
CFI	1.67452138810385	6.90877994204221	3.60783790937236	0.000660503958816729	0.0161319346950877	-0.624873480183555
HLA-DRA	1.03668137406626	11.003498761591	3.52036529292004	0.000866217932504783	0.0196618965911904	-0.874864142826277
ALDH1A2 /// LOC101928635	1.12332538372763	5.81887302673866	3.51951763826928	0.000868482214963507	0.0196767389186148	-0.877268053335627
PI3	1.7772238799115	9.78175149632362	3.46171507944282	0.00103689805721648	0.0225604461662641	-1.04033388843291
GUCA2B	-1.02750335056016	8.6297049241069	-3.44811408694377	0.00108081393786187	0.0233217833197349	-1.0784548800803
PCSK1	1.01367677532615	6.22334000986533	3.19009845600859	0.00233449220626464	0.0409832689641323	-1.78293186291256
SPINK4	1.20196409436141	11.3013705969247	3.17189489796357	0.00246176386200052	0.0424386613031474	-1.83124521455806
SERPINB7	1.79647259979103	5.4205669876947	3.16038717284035	0.00254555449824921	0.0433223167864121	-1.86168972259733
MS4A1	1.15152897759595	5.05290932516889	3.12379639238953	0.0028301221121409	0.0466126660124249	-1.95798650694101
