	logFC	AveExpr	t	P.Value	adj.P.Val	B
TNFAIP6	2.32601532683143	6.19076498805926	5.58758586158699	5.5467783426087e-07	0.000127902182958977	6.01402137259555
TREM1	1.71145852830335	6.05147537098479	5.58099885876608	5.68803328196795e-07	0.000128804320044689	5.99046803418854
CXCL8	2.17541385448147	8.73415441220897	5.58065843970634	5.6954291176223e-07	0.000128804320044689	5.98925100982916
SELL	1.68863887071282	7.26236587066182	5.56703325529563	5.99936840365012e-07	0.000132685005413104	5.94055792785991
CLMP	1.0496376615892	5.08390674382164	5.56658964384885	6.00952864843661e-07	0.000132685005413104	5.93897316132189
AKR1B1	1.15513508641082	7.62049213635853	5.56468611259304	6.05331926482719e-07	0.000132685005413104	5.93217337334015
CYTIP	1.14994544614434	6.51133351578048	5.56298675695712	6.09267881998946e-07	0.000132685005413104	5.92610352476942
LY96	1.43053588226158	6.82207974696344	5.55303878172356	6.32820724854321e-07	0.000135308576805215	5.89058190546862
FGF7 /// KGFLP1 /// KGFLP2	1.44928094792545	4.80226897558124	5.53039196254446	6.89842353111772e-07	0.000142325369694639	5.80978723070626
EMP3	1.11710858022272	6.76673798681399	5.52187877266015	7.12563868878508e-07	0.000145417504495289	5.77944145011583
CMTM2	1.12805009220408	5.18048075779818	5.5201764322315	7.17195175231868e-07	0.000145417504495289	5.77337506098
IL7R	1.28248979986475	8.05582326576699	5.51565379683583	7.29643976912617e-07	0.000146677148179357	5.75726115851637
SERPINE1	1.03501014047123	4.74011184353191	5.50907976940527	7.48120342535467e-07	0.000147863785348186	5.73384546193086
TLR2	1.04892416555389	6.0758626776847	5.49764583208113	7.8136118077981e-07	0.000150636188294599	5.69313993485303
COL15A1	1.58972969305613	7.90230644636826	5.48057277244373	8.33725151088176e-07	0.000159424516695885	5.63240747996743
DENND5A	1.01247741585335	5.96062748443439	5.43923011425847	9.75290864297938e-07	0.000179647223564469	5.48558847749846
FCN1	1.34327829381549	4.871611305406	5.43007869511298	1.009695676627e-06	0.000184093351273387	5.45313699671823
RGS18	1.10517498991674	3.88141428929342	5.42274572330506	1.0381249517477e-06	0.000187820760500814	5.42714647683594
FRMD6	1.0609889509881	5.11247681730531	5.41753453064201	1.05880635343465e-06	0.000190100194143381	5.40868312347541
PLAU	1.47355471505256	6.9819737415907	5.41414277001921	1.07248465349081e-06	0.00019109726553109	5.39666912806598
COL6A3	1.41148102259419	9.06031400238993	5.35586634396683	1.33661782839025e-06	0.000229468987764516	5.19063198411963
THEMIS2	1.06992924405911	5.75912626104674	5.35208100708067	1.3558357949406e-06	0.000229732570411481	5.17727436435607
IL24	1.69537738655628	5.52073673871922	5.35171893075485	1.35768823499982e-06	0.000229732570411481	5.17599684195099
FCER1G	1.28676782351735	6.86501368316175	5.34695548744476	1.38229209801112e-06	0.000232225072465868	5.15919256350611
C1R	1.02593124211086	7.86721732445354	5.33427477676078	1.44995016119868e-06	0.000240160759094316	5.11448254567679
SELP	1.08536332612467	6.63219157118315	5.3232020785827	1.51168802498938e-06	0.000246484115377963	5.075471377019
GLIPR1	1.03298510988158	5.20307029675425	5.31380046277537	1.56613454466692e-06	0.000251453593954925	5.04236931623515
MMP1	1.95709843607017	10.4488748341385	5.31223923649988	1.5753609104727e-06	0.000251453593954925	5.03687433662247
BCL2A1	1.86471793585295	7.30203896798766	5.30773444674742	1.60228379175992e-06	0.000252007994812752	5.02102211298851
AQP9	1.7926150485797	7.09926202762736	5.30615987935672	1.61180060310619e-06	0.000252007994812752	5.01548233949244
LGALS1	1.15745032863078	9.29427075278399	5.30388415035639	1.6256536828917e-06	0.000252007994812752	5.00747667437115
GPR116	1.00074026204066	5.57002347925336	5.29847490822986	1.65905350172027e-06	0.000253382716626369	4.98845251275885
GPR84	1.14989363335913	4.20446094252502	5.23227434344545	2.12677730753171e-06	0.000296358475037715	4.75617371654641
CCL4	1.56370891299109	7.76305684538705	5.2256899990525	2.1798476267655e-06	0.000296358475037715	4.73312732584275
CCL2	1.57576704585688	6.87455584416252	5.20317400699242	2.3713573441661e-06	0.00031510917929258	4.65439563247662
MRGPRF	1.0426185029371	5.20597979492188	5.19843673859626	2.41370822946224e-06	0.000317449418703535	4.63784636232283
ELTD1	1.21943726890791	5.96116537925094	5.19669562197632	2.42945983701685e-06	0.000317449418703535	4.6317652757614
TMEM71	1.16436046823316	4.4787460498859	5.1663622488305	2.72066591587604e-06	0.000344032593233357	4.5259405307251
CHN1	1.09294784272955	6.26230129902389	5.11547516570045	3.28804814606865e-06	0.000391374785645138	4.34892221808505
TFPI2	1.77740802874031	4.37412371761425	5.07489903131691	3.82237779683074e-06	0.000436277974479918	4.20824361570333
C1S	1.39607106763942	7.02575242437802	5.07097922876037	3.87830115783871e-06	0.000436277974479918	4.19467612618034
FCGR2B	1.21363699716379	5.50953957517454	5.06999127055227	3.89252247932836e-06	0.000436277974479918	4.1912571706103
CXCL5	1.59412666843547	6.21795195724978	5.04942420631873	4.20047597876679e-06	0.000462906994101884	4.12014039358668
COL5A2	1.4934311052168	6.89783729660624	5.03625305455973	4.410117352113e-06	0.000480212778341193	4.07465589956598
CSF2RB	1.30207896305395	7.69974777748923	4.99452955516076	5.14428591035288e-06	0.000547482373807692	3.93087733515918
TIMP1	1.07079228722547	10.2545035132154	4.98905168116398	5.24916681244166e-06	0.00055223662655673	3.91203571218032
PDE4B	1.03880987153088	5.06014123809678	4.98328838082065	5.36177571578626e-06	0.000558004269182712	3.89222121051684
TMEM45A	1.34801635909252	5.84859847058869	4.96009320830188	5.83942315427877e-06	0.000591996692192399	3.81256765738283
SPARCL1	1.10962412697659	8.98236926582499	4.95545191685159	5.93988857217361e-06	0.00059703495392104	3.79664711079736
MCEMP1	1.06562124060263	5.56756343515048	4.9461203230138	6.14703370741977e-06	0.000610309534435964	3.76465610521905
CTSK	1.2242632793337	7.91718079105517	4.93499354527325	6.40329452250436e-06	0.000620325597068529	3.72654269629856
LOXL1	1.01069559617098	5.37319473690077	4.92697996821134	6.59430987912434e-06	0.000633053748395937	3.69911480117484
FGR	1.01863001617861	5.946295580626	4.91540676577874	6.88006199074768e-06	0.000651609933532407	3.65953559792031
CYR61	1.55916742702733	6.24796157484547	4.89853182658452	7.31857141213167e-06	0.000682644832817485	3.60189350999192
CSF3R	1.07525639170269	6.34458318458015	4.8981659559721	7.32837578772946e-06	0.000682644832817485	3.60064465980358
CEMIP	1.05787894833729	5.98441450630661	4.89761829184328	7.34307579518808e-06	0.000682644832817485	3.59877535389434
IGH /// IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31	1.43476209068326	7.94400847831325	4.88324020488453	7.73950024339877e-06	0.000701326028953949	3.54973055763472
GPR183	1.16814663718911	5.74720163512553	4.88099571836798	7.80324591404883e-06	0.000701326028953949	3.54207983879445
HCK	1.08675867401442	6.74754882070361	4.87848873871642	7.87505445478616e-06	0.000701595760517313	3.53353609786255
IGK	1.43130214991187	7.72437549437944	4.83392756599127	9.26484578060101e-06	0.000786909593883828	3.38197993620186
FAP	1.0707326084248	4.92008389126001	4.82844376204556	9.45164803380817e-06	0.000799650222140892	3.36336968951707
RGS2	1.16370529718274	9.58896691243006	4.82627594062482	9.52650534440448e-06	0.000803094644087431	3.35601528653312
GAS1	1.33791468318411	4.62292420460113	4.82164274433261	9.68844450873629e-06	0.000809304349851075	3.34030173812498
CCL3 /// CCL3L1 /// CCL3L3	1.90741224420237	7.08605194541017	4.8163354164813	9.87725623024335e-06	0.000818003755406069	3.32230977804472
SPARC	1.20609341834577	7.71971095534152	4.80540664768875	1.02774601755166e-05	0.000848109650108394	3.28528772540943
FAM65B	1.00814616827418	4.90059648664003	4.80349812619663	1.03489570400131e-05	0.000848109650108394	3.27882616161425
LUM	1.17918239173254	7.22389851038057	4.78447915390953	1.1088548138535e-05	0.000882934859019825	3.21449525796989
TMEM158	1.30078124210184	7.06393219510516	4.77445754019385	1.14987977278144e-05	0.000898520647661686	3.18064200471191
ROBO1	1.04423646868343	7.47031380574838	4.76127408600715	1.20611435029195e-05	0.000925664601053602	3.1361550465611
MIR155 /// MIR155HG	1.19836019300977	4.48638674824292	4.74103276187206	1.29772320767457e-05	0.000967539792272094	3.06795651392843
APOBEC3A /// APOBEC3A_B	1.58668237666155	5.94146924641251	4.71245779817708	1.43871433101285e-05	0.00104118649432068	2.97189825074853
IL1B	1.63279009332545	9.10996815290133	4.70025632555404	1.50337785228342e-05	0.00106078112693406	2.9309602739599
FPR2	1.25558727237322	5.16988425081434	4.66086047270442	1.73213413728543e-05	0.00116864715187878	2.7991068862811
IL33	1.17956901800548	5.31484242488628	4.66054612184877	1.73408952383374e-05	0.00116864715187878	2.79805681140427
abParts /// IGKC /// IGKV4-1 /// IGKV4-1	1.45952228750154	9.54917584530103	4.65334401059382	1.7794841335889e-05	0.00118737581764401	2.77400731800474
MMP10	1.81234251151892	6.53203506207785	4.65194251648175	1.78845148642168e-05	0.00118737581764401	2.76932938009541
CD14	1.02728878357884	7.43393763588714	4.60657525031778	2.10377148363123e-05	0.0013301264864249	2.61825145639775
IGHA1 /// IGHA2 /// IGHG1 /// IGHG3 /// IGHM /// IGHV3-23 /// IGHV4-31	1.08551101923145	8.49425345784007	4.60266606964852	2.13334911114459e-05	0.00133447795463087	2.6052654983627
IGH /// IGHA1 /// IGHA2 /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31 /// LOC102725526	1.37161641461439	8.40956657767236	4.58429167335183	2.277892199925e-05	0.00139885181572418	2.54429621519391
HCAR3	2.1083571034049	7.83515726237386	4.57250393678456	2.37560065709191e-05	0.00144005483130932	2.50524268921518
STEAP4	1.04060180234113	4.41021097154288	4.56513870945344	2.43871139487788e-05	0.00147073056429558	2.48086522417873
SPP1	1.02899076113698	4.85423970486204	4.55932955648095	2.48963801627816e-05	0.00149204223883948	2.46165113778834
IGHA1 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31	1.38749405544851	8.0378646308382	4.55205971480339	2.55483109117187e-05	0.00151585451810609	2.43762204454843
CCL18	1.45310432152082	7.36958716572416	4.5513684860045	2.56111563405592e-05	0.00151585451810609	2.43533826332753
IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHM /// IGHV4-31	1.20587504511265	7.96403941870785	4.51496789250902	2.91421286179983e-05	0.00163976761984526	2.31530638496347
AC128677.4 /// CH17-132F21.1 /// IGKV1OR-1 /// IGKV1OR-1 /// IGKV1OR10-1 /// IGKV1OR10-1 /// IGKV1OR2-2	1.25642510366718	9.20149761576471	4.50168091550369	3.05455858517014e-05	0.0016825109583888	2.27160741734461
EGFL6	1.10569852282531	4.53922691970676	4.49440533899123	3.1341728079298e-05	0.00171431963819788	2.24770542457551
FFAR2	1.24869503055116	4.92575820588535	4.47258154022544	3.38528634947836e-05	0.00182201224118378	2.17612163439952
CD69	1.13130224585692	5.48190813399509	4.45632942648221	3.58489691999169e-05	0.00190331321801816	2.12292388407526
IGHA1 /// IGHG1 /// IGHM /// IGHV3-23 /// IGHV4-31	1.14950027249538	5.76528713594665	4.44242022749812	3.76478256068936e-05	0.00195038955566991	2.07747066324986
IRG1	1.50666385355753	4.81631874494088	4.40636801056089	4.27285868125557e-05	0.00216123948780927	1.95998488944441
HCLS1	1.05836188010612	7.32765558577423	4.39887257727771	4.38656115692668e-05	0.00219514720023224	1.935618914506
CSTA	1.23917815756063	6.77617156510154	4.38758530048996	4.56334889533572e-05	0.00225010410939824	1.89896573956598
CKAP2 /// IGLJ3 /// IGLV3-19 /// IGLV3-19	1.03170965326075	6.1696081028934	4.33625691732424	5.45843765835767e-05	0.00254585427329862	1.73288830303602
PLEK	1.28128670227972	7.27857572944664	4.32611105145577	5.65451332321137e-05	0.00258837517010387	1.70017845188956
TWIST1	1.31846778215462	5.12351373051166	4.31005452461498	5.97885459739945e-05	0.00270045284628705	1.64849339524525
IGKV1-37 /// IGKV1-37 /// IGKV1D-37 /// IGKV1D-37	1.37090449309241	9.46618052858736	4.30305020198239	6.12592824683981e-05	0.00274965328942123	1.62597794366386
IGHV3-73 /// IGHV3-73	1.13455027956312	4.09907536823677	4.30239758434387	6.13980891791008e-05	0.00275063439522372	1.62388106359674
IGK /// IGKC	1.03214541714564	9.90363453463707	4.30100639948315	6.16950021069246e-05	0.00275725767472478	1.619411694465
EVI2A	1.01809261201479	6.49351078173094	4.28912290079507	6.42886082272631e-05	0.00281653583818014	1.58126490680151
SNAI2	1.13830470678793	5.54565008526414	4.28364588407299	6.55192726746384e-05	0.00284845340722273	1.56370180349813
CHI3L1	1.19688910142344	6.56293669770573	4.25069390274926	7.34197391828096e-05	0.00305094039855067	1.45828278313153
IGLL5	1.1488056434059	9.45552730926782	4.22795224425804	7.94024146080887e-05	0.00322546596128195	1.38577845584285
IGLJ3 /// IGLV3-19 /// IGLV3-19	1.31777501963796	7.69253191786718	4.22405606881468	8.04736698678159e-05	0.0032577292862152	1.37337745328439
COL1A2	1.15894507615669	8.14289308967987	4.20763024436896	8.51458064385446e-05	0.003400049859821	1.32116318443553
PKIB	-1.08583034643811	7.64158406407248	-4.20536920633826	8.58091392327118e-05	0.00341848958201255	1.3139843149023
C16orf54	1.1124045924484	5.23469127425314	4.16870105002379	9.72909257687436e-05	0.00366711950974495	1.19785116496609
IGKC /// IGKV2-28 /// IGKV2-28 /// IGKV2D-28 /// IGKV2D-28	1.49643310009837	9.20297866083676	4.15753481059253	0.000101073185659986	0.00377339893130615	1.16259522337178
COL3A1	1.07048811997154	8.69020798659484	4.11934663861127	0.000115112832647558	0.00417173162383755	1.04241078868653
IGKV1OR2-108 /// IGKV1OR2-108	1.22135622591517	9.78874391226165	4.11528775490587	0.000116711334223936	0.00419541768849651	1.02967254509682
CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV3-1 /// IGLV3-1 /// IGLV@	1.39423096292766	7.79543815415881	4.0897015370308	0.000127292542124973	0.00449537626243149	0.949533315991911
IGHM	1.15338732610385	8.07507184739837	4.08447459740633	0.000129565281186983	0.00456610773245324	0.933195937303408
CKAP2 /// IGLC1 /// IGLV3-1 /// IGLV3-1 /// IGLV@	1.34403872821924	7.12604897785396	4.08344062624803	0.000130019481695145	0.00456610773245324	0.92996552063081
CKAP2 /// IGLC1 /// IGLV1-40 /// IGLV1-40 /// IGLV1-50 /// IGLV1-50	1.14202154194998	6.71403616135464	4.0744369516415	0.000134040083933708	0.00466364315698344	0.901854741895891
ACSL1	1.01529141773311	7.45128404021042	4.03528730585853	0.000152960843854365	0.00507424407257358	0.780027817126644
THBS2	1.24959849217659	5.09085806872594	4.01600322325932	0.000163202914587699	0.00532390090305504	0.720262815239795
CKAP2 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-44 /// IGLV2-14 /// IGLV@	1.10524257030634	9.68138335318373	4.00246554642822	0.000170784482834562	0.00550253566612178	0.678404069862109
MZB1	1.22226406849771	7.00319663198737	3.99795640321253	0.000173384257169378	0.00555585521610868	0.664479583849005
IGKV1-17 /// IGKV1-17	1.39543007817927	9.77451371898325	3.99631617925699	0.000174339360335633	0.00555618123996489	0.659416701314709
IGLV1-44	1.00706093719931	7.32615621413659	3.9712053810007	0.0001896094276613	0.00588618175617099	0.582055673436566
IGLC1 /// IGLV3-10 /// IGLV3-10	1.52857811575943	7.78481180646565	3.9345060700931	0.000214262892543346	0.00638715238608301	0.469498786977772
IGLC1 /// IGLJ3 /// IGLV2-14 /// IGLV@	1.20450657657639	10.1953603066413	3.92755104993828	0.000219270355693229	0.00651166510846559	0.44823606273858
LOC100293211	1.05080540846714	4.91521027466416	3.91556419934219	0.000228165846531196	0.00667552079315422	0.411641634745395
EGR3	1.01227576679278	6.03802447167091	3.86984563161898	0.000265385593518211	0.00746423219747741	0.272671745162131
GBP5	1.07147643809087	5.87936361576406	3.77934781521712	0.000356958294501316	0.00913150406823201	0.000462525015033854
GUCA2A	-1.44990240656127	9.63092985375775	-3.77915306612907	0.000357184682941048	0.00913150406823201	-0.000119069257680238
LAMP3	1.02544144669237	6.84654428705071	3.77801106891357	0.000358514981555407	0.00915410690294441	-0.00352913719318515
CCL8	1.21968922096726	6.24547178161261	3.76517448881858	0.000373798349208128	0.00941239226626172	-0.0418167033646295
GJA1	1.07058088068895	8.98666194059774	3.73664853538525	0.000410025985308569	0.0100876685925288	-0.126615336880083
GUCA2B	-1.29555785034021	7.42441862999659	-3.73303484632811	0.000414848227384564	0.010153205315385	-0.137329427235917
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV3-23 /// IGHV4-31	1.38863730752978	8.28657454612427	3.69937832476687	0.000462443031214514	0.0108875476418072	-0.236808576551915
IGLC1 /// IGLV3-25 /// IGLV3-25	1.35793261926266	7.47539479329106	3.68668161133323	0.000481719056696699	0.011217853676739	-0.274191145250176
SLC26A2	-1.31150984671362	8.43148526342388	-3.68480927501851	0.000484625759961837	0.0112584235986448	-0.279697035109782
SERPINB2	1.0209245522269	3.73618198441738	3.68124167979859	0.000490210701625425	0.0113481847462894	-0.290183259867386
CKAP2 /// DKFZp667J0810 /// IGLC1 /// IGLJ2 /// IGLJ2 /// IGLJ3 /// IGLJ3 /// IGLJ3 /// IGLV1-36 /// IGLV1-36 /// IGLV1-44 /// IGLV1-50 /// IGLV1-50 /// IGLV@	1.34302366293064	8.60208909925211	3.63595506537072	0.000566666947067707	0.0125798971695847	-0.422739801428281
GREM1	1.42981509917978	7.28650085056102	3.63204599129958	0.000573775075324079	0.0127073350015276	-0.43413339220883
IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31	1.21469028504269	7.70027482277528	3.62239492529128	0.000591690174773439	0.0129335993593599	-0.462229651141492
TNFRSF17	1.09091107510534	6.1861734403095	3.58985341238483	0.000656108843506065	0.0137994910448376	-0.556614054690054
VCAM1	1.02664328008923	7.06369325605512	3.58936796138806	0.000657118621182745	0.0137994910448376	-0.558017955176331
IGHG1 /// IGHG2 /// IGHM /// IGHV4-31 /// MIR8071-1 /// MIR8071-2	1.24425329144113	12.5013827035531	3.58387885543272	0.000668639881444965	0.0139914679818377	-0.573883721113343
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG3 /// IGHG4 /// IGHM /// IGHV4-31	1.00308225412044	6.85749946651779	3.50230048746963	0.00086423821084717	0.0165072201548215	-0.807827127158049
CXCL1	1.02073664919559	9.51869148848268	3.43168468620033	0.00107635233369061	0.0192955845186	-1.00747867174627
BEST4	-1.04039300610586	4.48513930295764	-3.40726559184012	0.00116055255899114	0.0201299381913507	-1.07588945998396
MMP9	1.04161154078245	7.72256601264297	3.39844080818996	0.00119248734955106	0.0205024140800007	-1.10053185599634
DSG3	1.24463719754095	5.31108971576298	3.36727262907229	0.00131205931667608	0.0219329318608539	-1.18722163134883
KRT6A	1.0639755063846	3.93390446840207	3.36507276949921	0.00132091352817841	0.0220240912807654	-1.19331983824206
TCN1	1.2328369241879	7.99185935940738	3.28487082239688	0.00168508949942822	0.0262298511095644	-1.41378807103949
RETNLB	-1.13497364332407	6.71603285953363	-3.2787872691001	0.00171626713813922	0.02655697571647	-1.43036214388788
MMP12	1.02962196169329	10.449058615507	3.20661480397357	0.00213006018485867	0.0306979261935514	-1.62535707268862
KLK10	1.10037780858101	5.47199929903816	3.15405229911273	0.00248855368805905	0.0338523902505199	-1.76544833321814
CLDN8	-1.28028825416082	3.83094069796194	-3.05277407941255	0.00334394758934768	0.0411778258122814	-2.03070122666625
CHP2	-1.10316970234967	8.21273209081101	-3.02632622169865	0.00360876332909887	0.0435175498515058	-2.09893642584665
