ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0034104	negative regulation of tissue remodeling	22	0.837456481869471	2.15045366203957	0.00171821305841924	0.017539246715102	0.0136462067524681	2018	tags=55%, list=9%, signal=50%	IL6/TNFRSF11B/GPR137B/CLDN18/P2RX7/TMEM119/INPP5D/GREM1/CD38/HAMP/SFRP1/UBASH3B
BP	GO:1900017	positive regulation of cytokine production involved in inflammatory response	25	0.811195729094601	2.1496253490086	0.00165562913907285	0.017539246715102	0.0136462067524681	1357	tags=40%, list=6%, signal=38%	IL6/CLEC7A/TLR4/NOD2/IL17RA/GBP5/TLR6/GPSM3/IL17A/TNF
BP	GO:0002702	positive regulation of production of molecular mediator of immune response	125	0.632317561624606	2.149521015653	0.00129533678756477	0.017539246715102	0.0136462067524681	2194	tags=31%, list=9%, signal=28%	IL6/WNT5A/CLEC7A/FFAR2/TLR4/TGFB1/NOD2/IL1B/P2RX7/IL1R1/GPRC5B/IL18R1/LILRB1/KLK7/SLAMF1/PANX1/IL33/IL10/PGC/ARID5A/LAPTM5/IL17A/NLRP3/RIPK2/MZB1/CD86/PTPRC/BTK/PLCG2/NR4A3/SLC7A5/MAPKAPK2/MAD2L2/CD81/DNAJB9/TNFRSF4/IL4R/CD40/TRIM6
BP	GO:0032613	interleukin-10 production	57	0.709116425095463	2.14915575654155	0.0015015015015015	0.017539246715102	0.0136462067524681	3195	tags=46%, list=14%, signal=40%	HGF/TLR2/IL6/TYROBP/CLEC7A/TLR4/NOD2/LILRA5/FCGR2B/LILRB1/TRIB2/BTK/PLCG2/TSLP/LILRB4/JAK3/THBS1/IRF4/IL12B/CD274/CD83/ISG15/SASH3/DLL1/IDO1/PDCD1LG2
BP	GO:0032653	regulation of interleukin-10 production	57	0.709116425095463	2.14915575654155	0.0015015015015015	0.017539246715102	0.0136462067524681	3195	tags=46%, list=14%, signal=40%	HGF/TLR2/IL6/TYROBP/CLEC7A/TLR4/NOD2/LILRA5/FCGR2B/LILRB1/TRIB2/BTK/PLCG2/TSLP/LILRB4/JAK3/THBS1/IRF4/IL12B/CD274/CD83/ISG15/SASH3/DLL1/IDO1/PDCD1LG2
BP	GO:0042098	T cell proliferation	202	0.601536360503613	2.14903495563977	0.00122249388753056	0.017539246715102	0.0136462067524681	3744	tags=41%, list=16%, signal=35%	TNFRSF1B/LILRB2/SLC11A1/IL6/CEBPB/TGFBR2/PRNP/AIF1/TGFB1/MSN/CCR2/IL1B/GJA1/P2RX7/BCL6/LILRB1/SLAMF1/FYN/IL10/TNFSF14/TNFSF13B/IL4I1/DOCK8/SH2D2A/RIPK2/CDKN2A/CD86/IGFBP2/CD70/PTPRC/LRRC32/ANXA1/TNFSF8/TNFRSF9/IL12RB1/DOCK2/RAC2/VCAM1/HAVCR2/CD151/SPN/LILRB4/NCKAP1L/CORO1A/TWSG1/IL1A/CD81/CR1/PIK3CG/TNFRSF4/EBI3/IGF1/IL12B/PTPN6/IL15/HLA-DPA1/CD274/PELI1/FADD/CD80/HLA-E/TNFSF9/TYK2/CTLA4/RASAL3/RASGRP1/CD276/SASH3/IDO1/BID/MAD1L1/PDCD1LG2/CLEC4G/BTN3A1/IRF1/HLA-DPB1/CTPS1/TNFRSF14/PNP/PPP3CB/CD55/SYK/ARG1
BP	GO:0001503	ossification	397	0.56889167684233	2.14826838560979	0.00110132158590308	0.017539246715102	0.0136462067524681	2364	tags=26%, list=10%, signal=24%	IGFBP5/CTHRC1/WWTR1/CSGALNACT1/TNFAIP6/HGF/FGF2/FGR/FOXC1/MMP2/VCAN/VEGFC/IL6/SRGN/TNC/MGP/STC1/PTGS2/WNT5A/SPP1/FERMT2/ECM1/TWIST2/CEBPB/IGFBP3/ADAMTS12/DCHS1/DDR2/LTBP3/TGFB1/COL5A2/CHRDL2/RUNX2/LOX/CTSK/TFAP2A/COL1A2/GPM6B/FSTL3/GJA1/SFRP2/GLI3/MMP13/CDH11/P2RX7/COL1A1/MRC2/SNAI2/COL6A1/CCR1/SEMA4D/ALPL/CHSY1/KL/PTHLH/S1PR1/TWIST1/FAM20C/MSX2/TMEM119/COL13A1/TEK/MMP14/BMPR2/FZD1/GREM1/SNX10/PDLIM7/IGFBP2/ADRB2/CLEC5A/RASSF2/ASPN/SNAI1/MN1/TNF/PRKD1/RUNX3/ID4/ATP6V0A4/CLEC11A/ILK/SMOC1/YAP1/ATRAID/ATF4/TWSG1/ANO6/LTF/LEF1/NAB2/RBPJ/PTEN/MAPK11/SFRP1/DKK1/IGF1/ACVR1/MEF2C/IL6R/SND1/TCIRG1/CYP24A1/MYOG
BP	GO:0050670	regulation of lymphocyte proliferation	225	0.594318731588115	2.14818678729485	0.001194743130227	0.017539246715102	0.0136462067524681	3195	tags=36%, list=14%, signal=32%	ADA/MNDA/TNFRSF1B/AHR/LILRB2/IL6/LST1/TYROBP/CD300A/CEBPB/TGFBR2/TLR4/PRNP/LYN/AIF1/TGFB1/CCR2/IL1B/FCGR2B/BCL6/LILRB1/RASSF5/SLAMF1/IL10/TNFSF13B/IL4I1/INPP5D/GPR183/RIPK2/MZB1/CDKN2A/CD86/IGFBP2/CD70/PTPRC/BTK/LRRC32/ANXA1/FGF10/TNFSF8/TNFRSF9/IL12RB1/RAC2/CD38/VCAM1/HAVCR2/SPN/LILRB4/NCKAP1L/CORO1A/TWSG1/IL1A/CD81/CR1/TNFRSF4/EBI3/IGF1/IL12B/PTPN6/MEF2C/CD40/IL15/HLA-DPA1/CD274/PKN1/PELI1/NFATC2/FADD/CD80/HLA-E/TNFSF9/TYK2/CTLA4/RASAL3/CD276/SASH3/IDO1/BID/BST1/GAL/MAD1L1/PDCD1LG2
BP	GO:0001935	endothelial cell proliferation	151	0.620295589403276	2.14768360214984	0.00129032258064516	0.017539246715102	0.0136462067524681	2371	tags=34%, list=10%, signal=31%	CAV2/NRP1/PROK2/ENG/FGF2/FLT1/CAV1/COL8A1/WNT5A/PTPRM/LOXL2/ECM1/KDR/EGFL7/CCL2/CCL11/SPARC/RGCC/NRP2/SULF1/MMRN2/ZEB2/CDH13/TIE1/ERN1/IL10/AKT3/TEK/WNT2/HSPG2/MMP14/BMPR2/PIK3CD/PDGFB/APLNR/TNF/FGF10/PRKD1/EGR3/FGF7/ITGB1BP1/CXCL12/F3/THBS1/ITGB3/FLT4/IL12B/MEF2C/TGFBR1/VASH1/HTR2B/ITGA4
BP	GO:0071560	cellular response to transforming growth factor beta stimulus	252	0.586407632847478	2.14745784746028	0.00117096018735363	0.017539246715102	0.0136462067524681	3407	tags=36%, list=14%, signal=31%	CAV2/COL4A2/ENG/VASN/CAV1/ARRB2/WNT5A/FERMT2/CDH5/DKK3/HYAL2/TGFBR2/FBN1/DDR2/LTBP3/TGFB1/TGFB1I1/HTRA3/NDP/ITGA8/LOX/CTSK/HTRA1/COL1A2/TGFB3/EMILIN1/COL1A1/ZEB2/CHST11/CD109/CLDN5/COL3A1/FYN/ZYX/NFATC1/CX3CR1/WNT2/ONECUT2/DNM3OS/NR3C1/LATS2/ZFP36L1/NRROS/ASPN/LTBP2/LRRC32/ACTA2/FUT8/RNF111/PRDM16/SPRY1/TWSG1/THBS1/TGFB2/PML/CDKN1C/SFRP1/MIR142/TGFBR3/ACVR1/MEF2C/POSTN/DUSP22/ITGB8/TGFBR1/CDH3/LTBP1/CFLAR/BCL9L/MSTN/PMEPA1/USP9Y/SMURF2/PDE2A/FAM89B/EP300/EPB41L5/PDCD5/FSHB/SNX6/BRMS1L/WFIKKN2/SKI/XBP1/MYOCD/SMAD6/CLDN1/PIN1/FMOD/EID2
BP	GO:0006968	cellular defense response	48	0.729833603255165	2.14714124428188	0.00152905198776758	0.017539246715102	0.0136462067524681	2374	tags=40%, list=10%, signal=36%	MNDA/CXCR2/C5AR1/LILRB2/NCF2/TYROBP/GNLY/CCR2/LY96/IL33/LSP1/CX3CR1/CLEC5A/SPN/PRF1/CCR5/TCIRG1/NCF1/CCR6
BP	GO:0030324	lung development	187	0.604446617771639	2.14651840407591	0.00122100122100122	0.017539246715102	0.0136462067524681	2545	tags=30%, list=11%, signal=27%	IGFBP5/ADA/FGF2/PDGFRA/TNC/WNT5A/PDPN/KDR/TGFBR2/FBN1/CCBE1/CTSH/LTBP3/TGFB1/RCN3/LOX/CLDN18/ADAMTS2/LAMA5/GLI3/TGFB3/FOXF1/HEG1/COL6A1/CRISPLD2/COL3A1/NOS3/CHI3L1/WNT2/TCF21/MMP14/HSD11B1/BMPR2/EPAS1/HOPX/TNF/FGF10/MAP2K1/ABCA3/FGF7/YAP1/PTK7/SAV1/SPRY1/FBXW7/RBPJ/BLOC1S6/FLT4/NKIRAS1/MME/WNT2B/MYCN/LOXL3/SRF/MMP12/SLC7A11/MECP2
BP	GO:0002825	regulation of T-helper 1 type immune response	31	0.779563025358704	2.14644648579863	0.0016	0.017539246715102	0.0136462067524681	2385	tags=58%, list=10%, signal=52%	SLC11A1/HLX/CCR2/IL1B/IL1R1/PLA2G4A/IL18R1/SLAMF1/IL33/ARID5A/RIPK2/ANXA1/IL12RB1/HAVCR2/JAK3/IL4R/IL12B/CD80
BP	GO:0061437	renal system vasculature development	31	0.77936032927063	2.1458883830003	0.0016	0.017539246715102	0.0136462067524681	2632	tags=55%, list=11%, signal=49%	NRP1/PDGFRA/PECAM1/ANGPT2/EDNRA/PKD2/PDGFRB/TEK/TCF21/GPR4/PDGFB/ANGPT1/ACTA2/ITGB3/IL6R/CFLAR/NOTCH3
BP	GO:0061440	kidney vasculature development	31	0.77936032927063	2.1458883830003	0.0016	0.017539246715102	0.0136462067524681	2632	tags=55%, list=11%, signal=49%	NRP1/PDGFRA/PECAM1/ANGPT2/EDNRA/PKD2/PDGFRB/TEK/TCF21/GPR4/PDGFB/ANGPT1/ACTA2/ITGB3/IL6R/CFLAR/NOTCH3
BP	GO:0048661	positive regulation of smooth muscle cell proliferation	84	0.662858216596872	2.14471234448454	0.00136425648021828	0.017539246715102	0.0136462067524681	2632	tags=39%, list=11%, signal=35%	IGFBP5/PTAFR/FGF2/MMP2/IL6/GNAI2/PTGS2/TLR4/ADAMTS1/AIF1/DDR2/TGFB1/CALCRL/P2RY6/GJA1/CDH13/ERN1/IL10/S1PR1/PDGFRB/PDGFB/NR4A3/TNF/MMP9/MAP3K5/THBS1/ITGB3/IGF1/CX3CL1/IL6R/IRAK4/RBPMS2/NOTCH3
BP	GO:0003151	outflow tract morphogenesis	80	0.672255207921666	2.14384174849343	0.00139275766016713	0.017539246715102	0.0136462067524681	2149	tags=29%, list=9%, signal=26%	NRP1/ENG/FOXC1/PLXND1/TGFBR2/ROBO1/SFRP2/SOX17/EDNRA/NRP2/CLDN5/TWIST1/MSX2/GJA5/BMPR2/FZD1/FZD2/SOX18/ILK/TGFB2/RBPJ/TGFBR3/MEF2C
BP	GO:0032944	regulation of mononuclear cell proliferation	230	0.591445062776957	2.14376278243284	0.00118764845605701	0.017539246715102	0.0136462067524681	3206	tags=36%, list=14%, signal=31%	ADA/MNDA/TNFRSF1B/AHR/LILRB2/IL6/LST1/TYROBP/CD300A/CEBPB/TGFBR2/TLR4/PRNP/LYN/AIF1/TGFB1/CCR2/IL1B/FCGR2B/BCL6/LILRB1/RASSF5/SLAMF1/IL10/TNFSF13B/IL4I1/INPP5D/GPR183/RIPK2/MZB1/CDKN2A/CD86/IGFBP2/CD70/PTPRC/BTK/LRRC32/ANXA1/FGF10/TNFSF8/TNFRSF9/IL12RB1/RAC2/CD38/VCAM1/HAVCR2/SPN/LILRB4/NCKAP1L/CORO1A/TWSG1/IL1A/CD81/CR1/TNFRSF4/EBI3/IGF1/IL12B/PTPN6/MEF2C/CD40/IL15/HLA-DPA1/CD274/PKN1/PELI1/NFATC2/FADD/CD80/HLA-E/TNFSF9/TYK2/CTLA4/RASAL3/CD276/SASH3/IDO1/BID/BST1/GAL/MAD1L1/PDCD1LG2/BCL2L1
BP	GO:0030323	respiratory tube development	191	0.602440578230293	2.14364220405277	0.00122249388753056	0.017539246715102	0.0136462067524681	2545	tags=30%, list=11%, signal=27%	IGFBP5/ADA/FGF2/PDGFRA/TNC/WNT5A/PDPN/KDR/TGFBR2/FBN1/CCBE1/CTSH/LTBP3/TGFB1/RCN3/LOX/CLDN18/ADAMTS2/LAMA5/GLI3/TGFB3/FOXF1/HEG1/COL6A1/CRISPLD2/COL3A1/NOS3/CHI3L1/WNT2/TCF21/MMP14/HSD11B1/BMPR2/EPAS1/HOPX/TNF/FGF10/MAP2K1/ABCA3/FGF7/YAP1/PTK7/SAV1/SPRY1/FBXW7/RBPJ/BLOC1S6/FLT4/NKIRAS1/HECA/MME/WNT2B/MYCN/LOXL3/SRF/MMP12/SLC7A11/MECP2
BP	GO:0002285	lymphocyte activation involved in immune response	211	0.595988590908379	2.14275389682047	0.00121065375302663	0.017539246715102	0.0136462067524681	3414	tags=38%, list=15%, signal=33%	ADA/SLC11A1/IL6/TYROBP/FCER1G/LGALS1/TLR4/CLEC4E/HLX/TGFB1/LCP1/FCGR2B/CLEC4D/SWAP70/NKX2-3/IL18R1/BCL6/LILRB1/IL10/ICAM1/BATF/STAT4/DOCK11/SOCS3/GPR183/NLRP3/RIPK2/SEMA4A/CD86/MFNG/PTPRC/PLCG2/APBB1IP/CD69/SLC15A4/ANXA1/ERCC1/IL12RB1/RORA/HAVCR2/SPN/TBK1/MAD2L2/NCKAP1L/CORO1A/JAK3/LEF1/CD81/IRF4/CR1/IL4R/IL12B/CD40/LOXL3/IL6R/CCR6/CD80/IFNG/DDRGK1/PLXNA1/ITGAL/RELB/NBN/ICOS/VAMP7/GAPT/BRD4/EP300/TSC1/DLL1/JUNB/FGL2/ZNF683/ITFG2/XBP1/NFKBID/IL27RA/HLA-DRA/STAT5A/SUPT6H
BP	GO:1904707	positive regulation of vascular associated smooth muscle cell proliferation	38	0.745164545948726	2.14247722618022	0.0015625	0.017539246715102	0.0136462067524681	2023	tags=45%, list=9%, signal=41%	IGFBP5/FGF2/MMP2/GNAI2/ADAMTS1/DDR2/CALCRL/P2RY6/GJA1/ERN1/IL10/PDGFB/NR4A3/TNF/MMP9/MAP3K5/IGF1
BP	GO:0006023	aminoglycan biosynthetic process	57	0.706835226469028	2.14224201010117	0.0015015015015015	0.017539246715102	0.0136462067524681	2526	tags=42%, list=11%, signal=38%	CSGALNACT1/DSE/CHST15/CEMIP/HS3ST3B1/TGFB1/B3GNT9/IL1B/CSGALNACT2/CYTL1/HAS2/CHST11/CHSY1/HAS1/B4GALT7/PDGFB/CHPF2/DSEL/CHST12/HS3ST1/UST/CHST7/CHSY3/HS3ST3A1
BP	GO:2000146	negative regulation of cell motility	294	0.576218609167441	2.14202485013065	0.0011441647597254	0.017539246715102	0.0136462067524681	2722	tags=30%, list=12%, signal=27%	IGFBP5/ADA/TNFAIP6/ENG/FGF2/DPYSL3/IL24/STC1/SERPINE1/CD300A/PTPRM/TIMP1/MCTP1/HYAL2/IGFBP3/DCN/AIF1/MMRN1/TGFB1/CCL2/DSG3/THY1/ANGPT2/SERPINF1/RGCC/ROBO1/GJA1/SFRP2/BST2/CDH11/EMILIN1/SULF1/DLC1/MMRN2/ZEB2/TIE1/PLCB1/EMILIN2/CLDN5/ATP2B4/COL3A1/IL33/TACSTD2/CX3CR1/FBLN1/HAS1/MCC/PHLDB2/MEOX2/GREM1/RIN3/GNA12/ARHGDIB/MITF/SLAMF8/CD69/TNF/SLIT2/ADAMTS9/RRAS/CLIC4/LIMCH1/ITGB1BP1/CXCL12/LRCH1/CD200/SEMG1/THBS1/CYGB/PTEN/WAS/SFRP1/TGFBR3/KRT16/TBXA2R/CX3CL1/MEF2C/DUSP22/TGFBR1/SRF/VASH1/CXCL13/SP100/MECP2/ABHD2/CORO1C/RAP2C/ADARB1/RGN
BP	GO:0043299	leukocyte degranulation	72	0.683688754214349	2.14168802184167	0.00142857142857143	0.017539246715102	0.0136462067524681	2925	tags=42%, list=12%, signal=37%	IL13RA2/PTAFR/FGR/CD300A/LYN/HCK/CCR2/FCGR2B/FOXF1/PRAM1/FES/LAT2/ITGAM/SPI1/ITGB2/GAB2/PIK3CD/BTK/NR4A3/RAC2/STXBP1/NCKAP1L/CORO1A/PIK3CG/IL4R/ANXA3/PTGDS/CBL/VAMP7/RASGRP1
BP	GO:0002920	regulation of humoral immune response	42	0.747155542913334	2.14051913514759	0.00157728706624606	0.017539246715102	0.0136462067524681	2983	tags=48%, list=13%, signal=42%	CFH/A2M/NOD2/IL1B/MASP1/FCGR2B/KLK7/PGC/SERPING1/IL17A/PTPRC/TNF/C3/LTA/CR1/PTPN6/SPNS2/CXCL13/CD59/CCR7
BP	GO:0032637	interleukin-8 production	81	0.668438780176662	2.13945110493803	0.0013869625520111	0.017539246715102	0.0136462067524681	1623	tags=28%, list=7%, signal=27%	FCN1/LILRA2/TLR2/TLR1/IL6/WNT5A/SERPINE1/CLEC7A/FFAR2/HYAL2/TLR4/NOD2/IL1B/F2R/CD14/TLR8/IL10/CHI3L1/TLR6/PTPRC/ANXA1/TNF/F3
BP	GO:0032677	regulation of interleukin-8 production	81	0.668438780176662	2.13945110493803	0.0013869625520111	0.017539246715102	0.0136462067524681	1623	tags=28%, list=7%, signal=27%	FCN1/LILRA2/TLR2/TLR1/IL6/WNT5A/SERPINE1/CLEC7A/FFAR2/HYAL2/TLR4/NOD2/IL1B/F2R/CD14/TLR8/IL10/CHI3L1/TLR6/PTPRC/ANXA1/TNF/F3
BP	GO:0010712	regulation of collagen metabolic process	37	0.749889957176628	2.13908275742525	0.0015748031496063	0.017539246715102	0.0136462067524681	2231	tags=41%, list=9%, signal=37%	ENG/IL6/INHBA/FAP/DDR2/TGFB1/VIM/RGCC/F2R/TGFB3/EMILIN1/LARP6/CYGB/MFAP4/IL6R
CC	GO:0001891	phagocytic cup	25	0.807026332904931	2.13857667183006	0.00165562913907285	0.017539246715102	0.0136462067524681	1689	tags=56%, list=7%, signal=52%	TLR4/CLEC4E/AIF1/SYT11/LCP1/RAB31/BIN2/PEAR1/MEGF10/ARHGAP25/ANXA1/TNF/MYO1G/CORO1A
BP	GO:0098581	detection of external biotic stimulus	23	0.827303082910794	2.13839502262242	0.00171821305841924	0.017539246715102	0.0136462067524681	1091	tags=39%, list=5%, signal=37%	TLR2/TLR1/CLEC7A/TLR4/NOD2/LY96/NAIP/TLR6/NLRC4
BP	GO:0001910	regulation of leukocyte mediated cytotoxicity	89	0.65299461026975	2.13599465712413	0.00135135135135135	0.017539246715102	0.0136462067524681	3744	tags=40%, list=16%, signal=34%	CXCL6/ARRB2/TYROBP/IL7R/TGFB1/IL18RAP/FCGR2B/P2RX7/SERPINB9/LILRB1/ICAM1/ITGAM/CX3CR1/SPI1/INPP5D/MR1/VAV1/GRB2/PTPRC/IL12RB1/AZGP1/HAVCR2/NCKAP1L/ULBP2/IL12B/FADD/HLA-E/RASGRP1/PVR/LAG3/CADM1/CLEC12B/HLA-DRA/STAP1/PPP3CB/ARG1
BP	GO:0002709	regulation of T cell mediated immunity	97	0.647701641031157	2.13490526944677	0.00134228187919463	0.017539246715102	0.0136462067524681	3744	tags=42%, list=16%, signal=36%	TNFRSF1B/AHR/IL6/IL7R/NOD2/CCR2/IL1B/FCGR2B/P2RX7/IL1R1/IL18R1/LILRB1/SLAMF1/IL4I1/ARID5A/MR1/NLRP3/PTPRC/IL12RB1/AZGP1/SPN/LILRB4/NCKAP1L/CD81/WAS/ULBP2/IL12B/DUSP22/CD274/FADD/CD80/HLA-E/YWHAG/FUT7/PVR/SASH3/CLEC4G/HLA-DRA/PPP3CB/CD55/ARG1
BP	GO:0071559	response to transforming growth factor beta	259	0.581806691834245	2.13470363565317	0.00117096018735363	0.017539246715102	0.0136462067524681	3407	tags=36%, list=14%, signal=31%	CAV2/COL4A2/ENG/VASN/CAV1/ARRB2/WNT5A/FERMT2/CDH5/DKK3/HYAL2/TGFBR2/FBN1/DDR2/LTBP3/TGFB1/TGFB1I1/HTRA3/NDP/ITGA8/LOX/CTSK/HTRA1/COL1A2/TGFB3/EMILIN1/COL1A1/ZEB2/CHST11/CD109/CLDN5/COL3A1/FYN/ZYX/NFATC1/CX3CR1/WNT2/ONECUT2/DNM3OS/NR3C1/LATS2/ZFP36L1/NRROS/ASPN/LTBP2/LRRC32/ACTA2/MXRA5/FUT8/RUNX3/RNF111/PRDM16/SPRY1/TWSG1/THBS1/TGFB2/PML/CDKN1C/SFRP1/MIR142/TGFBR3/ACVR1/MEF2C/POSTN/DUSP22/ITGB8/TGFBR1/CDH3/LTBP1/CFLAR/BCL9L/MSTN/PMEPA1/USP9Y/SMURF2/PDE2A/FAM89B/EP300/EPB41L5/PDCD5/FSHB/SNX6/BRMS1L/WFIKKN2/SKI/XBP1/MYOCD/SMAD6/CLDN1/PIN1/FMOD/EID2
BP	GO:0032620	interleukin-17 production	38	0.74214623093117	2.13379904735152	0.0015625	0.017539246715102	0.0136462067524681	2663	tags=42%, list=11%, signal=37%	SPHK1/IL6/OSM/TLR4/PRNP/TGFB1/NOD2/ARID5A/BTK/SLC7A5/NCKAP1L/IL12B/RFTN1/IL15/IFNG/TYK2
BP	GO:0032660	regulation of interleukin-17 production	38	0.74214623093117	2.13379904735152	0.0015625	0.017539246715102	0.0136462067524681	2663	tags=42%, list=11%, signal=37%	SPHK1/IL6/OSM/TLR4/PRNP/TGFB1/NOD2/ARID5A/BTK/SLC7A5/NCKAP1L/IL12B/RFTN1/IL15/IFNG/TYK2
BP	GO:0050672	negative regulation of lymphocyte proliferation	82	0.664971093761756	2.1329773147475	0.00138312586445367	0.017539246715102	0.0136462067524681	3294	tags=44%, list=14%, signal=38%	MNDA/LILRB2/LST1/TYROBP/CD300A/CEBPB/PRNP/LYN/TGFB1/FCGR2B/LILRB1/RASSF5/IL10/IL4I1/INPP5D/CDKN2A/CD86/BTK/LRRC32/HAVCR2/SPN/LILRB4/TWSG1/CR1/PTPN6/CD274/PKN1/PELI1/CD80/HLA-E/CTLA4/IDO1/GAL/MAD1L1/PDCD1LG2/CLEC4G
BP	GO:0072132	mesenchyme morphogenesis	56	0.705082418620913	2.13264142838786	0.00149476831091181	0.017539246715102	0.0136462067524681	2222	tags=39%, list=9%, signal=36%	ENG/FOXC1/ADAMTS5/WNT5A/TGFBR2/DCHS1/ROBO1/FOXF1/SNAI2/NOS3/TWIST1/MSX2/TMEM100/APLNR/SNAI1/ACTA2/LEF1/TGFB2/RBPJ/ACTC1/ACVR1/TGFBR1
BP	GO:0050901	leukocyte tethering or rolling	34	0.758954607283355	2.13204137466717	0.0015625	0.017539246715102	0.0136462067524681	2995	tags=50%, list=13%, signal=44%	PTAFR/SELE/SELP/SELL/CHST2/CCR2/SELPLG/JAM2/CX3CR1/TNF/CXCL12/VCAM1/SPN/MADCAM1/ITGA4/FUT7/FUT9
BP	GO:0002710	negative regulation of T cell mediated immunity	31	0.77417310200279	2.13160588706615	0.0016	0.017539246715102	0.0136462067524681	2385	tags=45%, list=10%, signal=41%	AHR/IL7R/NOD2/FCGR2B/LILRB1/SLAMF1/IL4I1/PTPRC/SPN/LILRB4/NCKAP1L/DUSP22/CD274/CD80
BP	GO:0030225	macrophage differentiation	63	0.691620457326286	2.13151826527136	0.00145985401459854	0.017539246715102	0.0136462067524681	3786	tags=46%, list=16%, signal=39%	TLR2/INHBA/TLR4/TGFB1/CSF2/QKI/NDP/NKX2-3/HCLS1/IL33/TSPAN2/NR3C1/NRROS/MMP9/UCP2/CSF1R/CD4/IL15/RB1/FADD/IFNG/CFLAR/C1QC/ZBTB46/ROR2/PF4/VPS54/IL34/PTPN2
BP	GO:0071346	cellular response to type II interferon	90	0.651346480826598	2.13101232108589	0.00135869565217391	0.017539246715102	0.0136462067524681	4814	tags=51%, list=20%, signal=41%	TLR2/SIRPA/WNT5A/TLR4/AIF1/CCL2/HCK/VIM/CDC42EP2/FCAR/MRC1/ZYX/GBP5/TNF/IL12RB1/STXBP1/WAS/IL12B/GBP1/HLA-DPA1/RAB7B/IFNG/SP100/TYK2/NR1H2/PIM1/CLDN1/IRF1/CD58/NR1H3/DAPK1/ARG1/PTPN2/GBP4/GBP2/TXK/IRF8/CCL5/RAB20/JAK1/PARP14/IFNGR2/STAT1/STX8/RPS6KB1/AQP4
BP	GO:0033273	response to vitamin	88	0.651351333932685	2.13081186310583	0.00134589502018843	0.017539246715102	0.0136462067524681	2333	tags=32%, list=10%, signal=29%	F5/CYP26B1/TNC/STC1/PTGS2/SPP1/TGFB1/MAP1B/KANK2/COL1A1/SNAI2/FES/STC2/GPX1/KYNU/ALPL/KL/MN1/IL1A/CXCL10/SFRP1/HLCS/CD40/POSTN/BCHE/GDAP1/CYP24A1/FOLR2
BP	GO:0043032	positive regulation of macrophage activation	25	0.803839742344929	2.13013237706986	0.00165562913907285	0.017539246715102	0.0136462067524681	1978	tags=56%, list=8%, signal=51%	WNT5A/TLR4/PLA2G4A/LRRK2/IL33/IL10/TLR6/MMP8/CTSC/HAVCR2/HAMP/THBS1/IL4R/MIR142
BP	GO:0010717	regulation of epithelial to mesenchymal transition	106	0.641279234114742	2.13006952699847	0.0013262599469496	0.017539246715102	0.0136462067524681	2222	tags=31%, list=9%, signal=28%	WWTR1/ENG/VASN/FOXC1/IL6/FERMT2/LOXL2/PDPN/TGFBR2/TGFB1/TGFB1I1/QKI/IL1B/RGCC/SFRP2/TGFB3/COL1A1/ADAM8/OLFM1/TWIST1/PHLDB2/GREM1/SNAI1/MAD2L2/SPRY1/LEF1/TGFB2/PTEN/SFRP1/MIR142/ACVR1/AGT/TGFBR1
BP	GO:0021782	glial cell development	127	0.625950736547079	2.12963674484473	0.0012987012987013	0.017539246715102	0.0136462067524681	2545	tags=28%, list=11%, signal=25%	S100A8/S100A9/C5AR1/TLR2/LAMB2/IL6/PHGDH/TLR4/LYN/TGFB1/VIM/IL1B/GPM6B/COL6A1/ZEB2/CLU/LPAR1/TSPAN2/GRB2/NRROS/TNF/MAP2K1/ID4/ILK/LAMC3/MXRA8/WASF3/PLP1/PTEN/MIR142/C1QA/OLIG1/IFNG/MYRF/MECP2
BP	GO:0050731	positive regulation of peptidyl-tyrosine phosphorylation	111	0.636977434468841	2.12906525413365	0.00132100396301189	0.017539246715102	0.0136462067524681	2417	tags=33%, list=10%, signal=30%	IL11/NRP1/CSF3/ITGA5/IL6/OSM/NRG1/PECAM1/PRNP/TGFB1/NOD2/LILRA5/GPRC5B/ENPP2/HCLS1/SEMA4D/GREM1/RIPK2/PTPRC/PLCG2/ANGPT1/FGF10/TNFRSF18/CASS4/FGF7/FBXW7/CSF1R/CD4/ITGB3/NTF3/IGF1/ACVR1/IL15/IL6R/NOX4/CD80/IFNG
BP	GO:0050853	B cell receptor signaling pathway	66	0.685170600192939	2.12894077397717	0.00144927536231884	0.017539246715102	0.0136462067524681	3852	tags=50%, list=16%, signal=42%	MNDA/NFAM1/CD300A/LYN/FCGR2B/LAT2/CMTM3/IGKC/IGLC1/IGHM/GRB2/PIK3CD/PTPRC/BTK/PLCG2/PRKCH/CD38/NCKAP1L/KLHL6/CD81/PTPN6/RFTN1/MEF2C/NFATC2/SH2B2/PRKCB/CTLA4/CD79A/NFKB1/NFKBIA/STAP1/SYK/CD72
