ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0097530	granulocyte migration	140	0.770634499532668	2.58402794668165	0.00125470514429109	0.0218789771370357	0.0178627598449232	1280	tags=36%, list=5%, signal=34%	S100A8/CXCL9/FCER1G/CXCL6/CXCL8/SLAMF8/ITGB2/CXCL10/CD300A/IL1A/PDE4B/S100A9/TNFAIP6/CCL2/CCL4/CSF1R/PECAM1/IL1R1/CCR7/C3AR1/NOD2/S100A12/SLAMF1/IL1B/ANXA1/CCL8/RAC2/NCKAP1L/CXCL13/C5AR1/CXCL5/PIK3CG/PREX1/CCL24/CX3CL1/VAV1/CMKLR1/CXCR2/CCL11/CXCL3/CCL22/TREM1/JAM3/PIK3CD/IL23A/CSF3R/PF4V1/ADAM8/CD74/MOSPD2
BP	GO:0050900	leukocyte migration	365	0.708837428673402	2.57262083581149	0.0010989010989011	0.0218789771370357	0.0178627598449232	2063	tags=34%, list=9%, signal=31%	S100A8/HCK/CXCL9/FCER1G/AIF1/CXCL6/CXCL8/SLAMF8/ITGB2/PLA2G7/CXCL10/ICAM1/CD300A/MSN/SELE/IL1A/CCR1/PDE4B/S100A9/SELP/TNFAIP6/CCL2/CXCL11/CCL4/CSF1R/PECAM1/ADA/IL6/CHST2/SELL/WNT5A/DOCK8/THY1/VCAM1/IL1R1/CCR7/C3AR1/CCR2/NOD2/S100A12/SLAMF1/PTAFR/IL1B/MMP2/ANXA1/CXCR4/MADCAM1/CCL8/RAC2/GPR183/NCKAP1L/CXCL13/ITGA4/GREM1/C5AR1/CYP7B1/IL33/CXCL5/SELPLG/PIK3CG/CORO1A/SERPINE1/TGFB1/PREX1/CCL24/CX3CL1/GCSAM/CD81/VAV1/CMKLR1/TNF/EMILIN1/FPR2/CXCR2/CCL11/CXCL3/IL16/EDNRB/CCL22/TREM1/JAM3/CD69/S1PR1/ITGAL/CCR5/PIK3CD/CD34/IL23A/CSF3R/P2RY12/PF4V1/ADAM8/STAP1/ECM1/MYO1G/GPR18/ALOX5/TNFSF11/FFAR2/SWAP70/CD74/MOSPD2/FYN/CCL20/PLVAP/LYN/CCL19/CXCL12/LCK/VEGFC/PF4/JAM2/CD47/ITGB7/NINJ1/CCR6/CNN2/GPSM3/MIF/GATA3/PPIB/IL27RA/STAT5B/KIT
BP	GO:0001819	positive regulation of cytokine production	463	0.698715693289903	2.56562899595256	0.00107874865156419	0.0218789771370357	0.0178627598449232	2933	tags=42%, list=12%, signal=38%	CHI3L1/FCER1G/LY96/MMP12/AIF1/TYROBP/CLEC7A/IDO1/FCGR2A/CD86/IL1A/AIM2/PDE4B/CYBB/LILRB2/CSF1R/CD40/FGR/LAPTM5/PTPRC/GBP5/FCGR2B/LILRB1/LUM/CD274/IL6/HEG1/LRRK2/WNT5A/SLC7A5/RFTN1/TLR8/FCGR2C/TLR1/F2R/IL1R1/IGHD/CCR7/C3AR1/P2RX7/CCR2/IFI16/NOD2/SLAMF1/CLEC4E/PTAFR/IL1B/CD80/ANXA1/HIF1A/CD83/IFNG/RIPK2/BATF/RGCC/CEBPB/TLR4/FCN1/TWIST1/SASH3/PTGS2/IRF4/TMEM106A/HAVCR2/C5AR1/IL33/NOS2/CARD8/STAT1/PIK3CG/LTB/SERPINE1/IL18R1/LY9/TGFB1/CD2/NAIP/IL12RB1/JAK2/NLRC4/CX3CL1/CD81/F3/C3/HGF/HLA-E/TNF/ITK/OAS2/IL16/SULF1/TRAF3IP3/AGT/CD55/HLA-DPA1/CLEC5A/TLR2/PIK3CD/CD34/IL23A/IRF1/ADAM8/STAT3/IL6ST/TLR7/HLA-DPB1/TYK2/FFAR2/CD74/BTK/POSTN/CASP1/EBI3/IRAK3/CASP8/TLR5/SPHK1/CCL19/PLCG2/HILPDA/ADCYAP1/CD28/CLU/IL12RB2/TANK/IL26/BTN3A1/PF4/CD14/ARID5A/OAS3/XBP1/CLEC12A/TNFSF4/MALT1/AKIRIN2/ISG15/GPSM3/MIF/SOD1/OSM/LILRA5/GATA3/RAB2B/IL27RA/IL9/GSDMD/IFIH1/HPSE/STAT5B/NLRP3/KIT/RORA/TIGIT/NMBR/IRF7/SLAMF6/BTN3A2/PLA2G3/TRIM27/KPNA2/IRF8/IL17RA/CRTAM/IL4R/CD4/CADM1/IL7/MDK/PRG2/IKBKE/BRCA1/CRLF2/TLR6/FLOT1/CD200/ATF4/PRKCQ/NLRP1/IRAK1/HLA-F/TLR9/CYBA/AKAP12/HK1/GLMN/IL1RAP/HLA-G/RELA/ATP6AP2/TRIM56/GAPDH/CD276/ADAM17/IL12B/SERPINB7
BP	GO:0071621	granulocyte chemotaxis	114	0.781665627336308	2.5593864813667	0.00131578947368421	0.0218789771370357	0.0178627598449232	1280	tags=39%, list=5%, signal=37%	S100A8/CXCL9/FCER1G/CXCL6/CXCL8/ITGB2/CXCL10/PDE4B/S100A9/TNFAIP6/CCL2/CCL4/CSF1R/CCR7/C3AR1/NOD2/S100A12/SLAMF1/IL1B/ANXA1/CCL8/RAC2/NCKAP1L/CXCL13/C5AR1/CXCL5/PIK3CG/PREX1/CCL24/CX3CL1/VAV1/CMKLR1/CXCR2/CCL11/CXCL3/CCL22/TREM1/JAM3/PIK3CD/IL23A/CSF3R/PF4V1/CD74/MOSPD2
BP	GO:0046651	lymphocyte proliferation	281	0.715183622185508	2.55258458044543	0.00112866817155756	0.0218789771370357	0.0178627598449232	2925	tags=45%, list=12%, signal=40%	AIF1/TYROBP/LST1/IDO1/CD300A/MNDA/CD86/MSN/IL1A/TNFRSF9/LILRB2/CD40/GPNMB/VSIG4/MZB1/CD38/PTPRC/IL4I1/FCGR2B/LILRB1/ADA/CD274/BCL6/IL6/DOCK2/DOCK8/VCAM1/TNFSF13B/P2RX7/CCR2/RASSF5/IL7R/SLAMF1/IL1B/CD80/ANXA1/BTN2A2/RIPK2/RAC2/GPR183/NCKAP1L/IL2RA/CEBPB/TLR4/CR1/RASGRP1/SASH3/HAVCR2/PIK3CG/CORO1A/TNFRSF4/TGFB1/CTLA4/IL12RB1/JAK2/PRNP/CD81/PLA2G2D/HLA-E/ATM/GJA1/NFKBIZ/MS4A1/FCRL3/PSMB10/CD55/LILRB4/HLA-DPA1/IL23A/CR2/IRF1/IL6ST/IKZF3/CD79A/HLA-DPB1/TYK2/TGFBR2/CD74/BTK/PTPN6/FYN/TNFSF8/EBI3/CD19/CD180/LYN/CCL19/PLA2G2A/CD28/HLA-DMB/GAL/BTN3A1/BID/TNFSF4/MALT1/SHH/TNFSF13/MIF/MEF2C/IL9/PRKAR1A/CD22/STAT5B/CCND3/NFATC2/SOX11/GAPT/IGF1/CRTAM/INPP5D/IL7/AHR/LEF1/PRKCQ/NCK1/CBLB/LRRC32/TLR9/GLMN/CCL5/HELLS/TNFRSF13B/HLA-G/ZAP70/CD276/IL12B
BP	GO:0001906	cell killing	228	0.72954617412091	2.55235036090362	0.00117233294255569	0.0218789771370357	0.0178627598449232	2466	tags=38%, list=10%, signal=34%	FCGR3B/CXCL9/TYROBP/SLAMF7/CXCL6/CXCL8/CXCL10/SERPINB9/ICAM1/FCGR2A/CXCL1/CCL18/CXCL11/PTPRC/GBP5/FCGR2B/LILRB1/CTSC/FCGR2C/P2RX7/S100A12/IL7R/ITGAM/CCL8/NCKAP1L/CXCL13/CR1/APOL1/RASGRP1/DNASE1L3/HAVCR2/GBP1/NOS2/CXCL2/SH2D1A/CORO1A/TGFB1/CD2/GBP2/IL12RB1/CD1C/MICB/C3/VAV1/HLA-E/CCL11/CXCL3/GZMB/CCL22/TREM1/LTF/TAP2/CD55/IL23A/GZMH/LYZ/STAP1/CXCL14/MR1/SPI1/PTPN6/CCL20/HLA-DRA/CFHR2/HCST/CTSH/IL18RAP/TUBB/CCL19/PLA2G2A/CD1E/RAB27A/CXCL12/PF4/NINJ1/LAG3/STAT5B/HLA-B/CHGA/TIGIT/HTN3/SLAMF6/LYST/CRTAM/INPP5D/SEMG1/CADM1
BP	GO:0071219	cellular response to molecule of bacterial origin	212	0.730138713354533	2.55170546404975	0.00116822429906542	0.0218789771370357	0.0178627598449232	2078	tags=39%, list=9%, signal=36%	MMP3/HCK/CXCL9/LY96/CXCL6/CXCL8/MMP9/CXCL10/CD86/IL1A/PDE4B/CCL2/LILRB2/CD40/KMO/GBP5/FCGR2B/VIM/LILRB1/CD274/IL6/WNT5A/SLC7A5/TLR1/LY86/NOD2/TNFAIP3/PTAFR/IL1B/CD80/RIPK2/CXCL13/TLR4/PTGS2/HAVCR2/NOS2/AXL/CXCL5/CARD8/TNIP3/IL24/SERPINE1/GBP2/JAK2/CX3CL1/MRC1/TNF/ASS1/NFKBIZ/EDNRB/CARD16/LTF/CD55/CCR5/TLR2/TLR10/PF4V1/STAP1/PTPN6/CASP1/TIFAB/CD180/IRAK3/LYN/TLR5/ABCA1/PLCG2/ADAM9/NFKBIA/PF4/CSF3/CD14/ARID5A/XBP1/LITAF/SASH1/TNFSF4/MALT1/NFKB1/MIF/MEF2C/NLRP3/SBNO2
BP	GO:0070663	regulation of leukocyte proliferation	253	0.721677272702548	2.55037317345555	0.00114285714285714	0.0218789771370357	0.0178627598449232	2925	tags=45%, list=12%, signal=40%	CSF2RB/AIF1/TYROBP/LST1/IDO1/CD300A/MNDA/CD86/IL1A/TNFRSF9/LILRB2/CSF1R/CD40/GPNMB/VSIG4/MZB1/CD38/PTPRC/IL4I1/FCGR2B/LILRB1/ADA/CD274/BCL6/IL6/VCAM1/TNFSF13B/CCR2/RASSF5/SLAMF1/TNFAIP3/IL1B/CD80/ANXA1/BTN2A2/RIPK2/CCL8/RAC2/GPR183/NCKAP1L/IL2RA/CEBPB/TLR4/CR1/SASH3/GREM1/HHEX/HAVCR2/IL33/CORO1A/TNFRSF4/TGFB1/CTLA4/IL12RB1/JAK2/PRNP/CD81/CSF2RA/PLA2G2D/HLA-E/ATM/FCRL3/CD55/LILRB4/HLA-DPA1/IL23A/IRF1/IL6ST/IKZF3/HLA-DPB1/BST2/TYK2/TGFBR2/CD74/BTK/PTPN6/TNFSF8/EBI3/LYN/CCL19/PLA2G2A/CD28/HLA-DMB/GAL/BID/TNFSF4/CNN2/SHH/TNFSF13/MIF/MEF2C/PRKAR1A/CD22/STAT5B/KIT/NMBR/NFATC2/SOX11/IGF1/CRTAM/INPP5D/IL7/AHR/PRKCQ/NCK1/CBLB/LRRC32/TLR9/GLMN/CCL5/TNFRSF13B/HLA-G/ZAP70/CD276/IL12B
BP	GO:0097529	myeloid leukocyte migration	216	0.728193486196142	2.54710560656865	0.00116550116550117	0.0218789771370357	0.0178627598449232	2139	tags=37%, list=9%, signal=34%	S100A8/CXCL9/FCER1G/AIF1/CXCL6/CXCL8/SLAMF8/ITGB2/PLA2G7/CXCL10/CD300A/IL1A/CCR1/PDE4B/S100A9/TNFAIP6/CCL2/CCL4/CSF1R/PECAM1/IL6/IL1R1/CCR7/C3AR1/CCR2/NOD2/S100A12/SLAMF1/IL1B/MMP2/ANXA1/CCL8/RAC2/NCKAP1L/CXCL13/GREM1/C5AR1/CXCL5/PIK3CG/SERPINE1/PREX1/CCL24/CX3CL1/CD81/VAV1/CMKLR1/EMILIN1/FPR2/CXCR2/CCL11/CXCL3/EDNRB/CCL22/TREM1/JAM3/PIK3CD/IL23A/CSF3R/P2RY12/PF4V1/ADAM8/STAP1/TNFSF11/SWAP70/CD74/MOSPD2/LYN/CCL19/CXCL12/VEGFC/PF4/CD47/NINJ1/CNN2/MIF/PPIB/STAT5B/KIT/CHGA
BP	GO:0071222	cellular response to lipopolysaccharide	203	0.734653822021091	2.5466507537388	0.00118343195266272	0.0218789771370357	0.0178627598449232	2078	tags=39%, list=9%, signal=36%	MMP3/HCK/CXCL9/LY96/CXCL6/CXCL8/MMP9/CXCL10/CD86/IL1A/PDE4B/CCL2/LILRB2/CD40/KMO/GBP5/VIM/LILRB1/CD274/IL6/WNT5A/SLC7A5/LY86/NOD2/TNFAIP3/PTAFR/IL1B/CD80/RIPK2/CXCL13/TLR4/PTGS2/HAVCR2/NOS2/AXL/CXCL5/CARD8/TNIP3/IL24/SERPINE1/GBP2/JAK2/CX3CL1/MRC1/TNF/ASS1/NFKBIZ/EDNRB/CARD16/LTF/CD55/CCR5/TLR2/PF4V1/STAP1/PTPN6/CASP1/TIFAB/CD180/IRAK3/LYN/TLR5/ABCA1/PLCG2/ADAM9/NFKBIA/PF4/CSF3/CD14/ARID5A/XBP1/LITAF/SASH1/TNFSF4/MALT1/NFKB1/MIF/MEF2C/NLRP3/SBNO2
