logFC	AveExpr	t	P.Value	adj.P.Val	B
RP11-304L19.4	-0.164298004978737	3.53825656599617	-2.35779971892774	0.0241945331287728	0.999817348967988	-3.44666239005729
CXCL9	1.25248665746787	7.52125525754092	2.35367614715945	0.0244259015062203	0.999817348967988	-3.45192869657611
PNRC1	0.301393295796403	9.54021951257639	2.35267405628239	0.0244824289632446	0.999817348967988	-3.4532076327275
MAML1	0.128894289836245	7.52745684630202	2.34772960107397	0.0247630789768987	0.999817348967988	-3.45951316632528
IDO1	1.23202486006128	8.88090418083608	2.34533571450982	0.0248999994771113	0.999817348967988	-3.46256308538714
CTC1	-0.109282684168987	4.9034021264043	-2.33890695664434	0.0252710904148345	0.999817348967988	-3.47074408724464
RABAC1	0.219092398975693	9.44132435093407	2.33316246032634	0.0256069018759829	0.999817348967988	-3.47804254404441
RAB6A	-0.11216253953367	3.03877115142468	-2.3331103965164	0.0256099637566127	0.999817348967988	-3.47810864082403
NRG3	0.115336908285567	2.54241083186947	2.33213745199528	0.0256672436098376	0.999817348967988	-3.47934365837584
FCAMR	0.476687795095436	4.27601309432471	2.33139916003371	0.0257107859883867	0.999817348967988	-3.48028060345727
ZNF689	-0.189684202320858	5.91045987899414	-2.32977910585495	0.0258065659864872	0.999817348967988	-3.4823359207994
ELK2AP	-0.158527256953271	5.56803232949607	-2.32971059216646	0.0258106237057183	0.999817348967988	-3.48242282260127
SCAF4	-0.145871971764893	4.29908608761059	-2.32743189773313	0.0259459077377762	0.999817348967988	-3.48531218001309
DPPA4	-0.0863999166323364	2.80610308992632	-2.32564854245067	0.0260522299097615	0.999817348967988	-3.48757222424983
C11orf42	-0.14543787056913	3.87041030933197	-2.32122082631332	0.0263179082086114	0.999817348967988	-3.49317879013957
LINC00936	-0.449674627860584	6.56357095389864	-2.32052724298879	0.0263597462677474	0.999817348967988	-3.4940564308092
C11orf21	-0.136316528353732	4.16110919099857	-2.31793673973104	0.0265165404592648	0.999817348967988	-3.49733292986766
BNIP3L	0.371971059339996	8.42881203124632	2.31535525275015	0.0266736249326077	0.999817348967988	-3.50059574619586
LINC00645	-0.134397357721577	2.34371851215174	-2.31449840819899	0.0267259493736405	0.999817348967988	-3.50167823342307
ACTL9	0.142250819920686	3.39654885526135	2.30271187890927	0.0274551579052355	0.999817348967988	-3.51654309744954
DCLRE1A	0.191294760625386	5.37941079955876	2.30265975764605	0.0274584219482561	0.999817348967988	-3.51660872537376
AC100830.4	0.179055950126218	3.81026848031127	2.30162301006437	0.027523419882616	0.999817348967988	-3.51791394032278
TGM2	0.235287178780489	5.82946682386418	2.29986925893375	0.0276336850857342	0.999817348967988	-3.52012098412659
CLEC18A /// CLEC18C	-0.165748166748395	3.65124477802631	-2.29776931491143	0.0277662398056808	0.999817348967988	-3.52276230460861
AGR2	0.291329265330379	11.6793173194689	2.29414704489608	0.0279962336620694	0.999817348967988	-3.52731483150506
PRIM2	0.22051673287298	4.32725919950636	2.29287721915776	0.0280772653312356	0.999817348967988	-3.52890969339537
SH3BGR	-0.210635238547924	4.46312435896419	-2.28905361059557	0.0283225377085866	0.999817348967988	-3.53370865014885
AP001171.1	-0.153483960915237	4.04274203195572	-2.28764774742896	0.0284132027200201	0.999817348967988	-3.5354718523519
NUCB2	0.329131591466991	7.13961578225795	2.28747886457035	0.0284241116218399	0.999817348967988	-3.53568361523066
DPY19L2P2	-0.14500000506455	2.56172437521073	-2.28690694500825	0.0284610824484134	0.999817348967988	-3.53640067372725
E2F8	0.422378359446573	5.44871178467013	2.28638992962923	0.0284945412827245	0.999817348967988	-3.53704879678717
PTGER2	0.416734810826815	5.12376558791415	2.28491105568441	0.0285904424607397	0.999817348967988	-3.53890217819688
LOC100130429	-0.175182415071683	2.90241002649033	-2.28364323172063	0.0286728884612393	0.999817348967988	-3.54049045718629
LOC286161	-0.153257578033359	4.65226241123669	-2.27763696786037	0.0290663841299383	0.999817348967988	-3.54800724065613
TRIM71	-0.146834540604238	2.90674443271585	-2.27693365323831	0.029112777103889	0.999817348967988	-3.54888660770542
RP11-112L7.1	-0.0842564647024164	2.41223869066569	-2.27546095585647	0.0292101366342831	0.999817348967988	-3.55072738704236
LINC01289	-0.137283161475215	2.97329158667601	-2.27432222549341	0.0292856180761461	0.999817348967988	-3.55215020767259
IGH /// IGHA1 /// IGHA2	0.551933727076818	12.789471291762	2.27021850261533	0.0295590909450349	0.999817348967988	-3.55727395319111
RP5-968J1.1	-0.183351556497748	4.76406901731474	-2.26929080710439	0.0296212295563794	0.999817348967988	-3.55843141727114
LOC101928717 /// SLC19A1	-0.177924002900568	4.69160057258637	-2.26789650489623	0.0297148428206195	0.999817348967988	-3.56017048635123
BC034788	-0.131245601967822	2.58467390143209	-2.2669430136252	0.0297790128788309	0.999817348967988	-3.56135935197688
LOC101929684	-0.166526758408094	3.74075943892331	-2.26609350742145	0.0298362894551384	0.999817348967988	-3.56241829358963
ERVFH21-1	-0.143179037553368	2.8230284324587	-2.26416967417757	0.0299663663587687	0.999817348967988	-3.56481548436497
RGS9	0.120902709152649	3.71381556372589	2.26299676569664	0.0300459201138382	0.999817348967988	-3.56627634546652
LINC00566	-0.130720429732509	2.51781372443032	-2.26176828595778	0.0301294461288426	0.999817348967988	-3.56780590006778
C17orf70	-0.137070289361267	5.53546492390728	-2.26104800884182	0.0301785155509066	0.999817348967988	-3.56870245424945
C19orf47	-0.126085833512634	4.83201936201083	-2.26039537747124	0.0302230384362502	0.999817348967988	-3.56951464907851
SKIV2L	-0.148104882688262	6.78806109584123	-2.25917983979856	0.0303061201718452	0.999817348967988	-3.57102697510704
CPTP	-0.198121069674621	6.97939153525613	-2.25895072190864	0.0303218032501145	0.999817348967988	-3.57131197638478
LOC729652	-0.0871292835211595	2.18672214203093	-2.25877599872937	0.0303337679107743	0.999817348967988	-3.5715293032341
MMP23A /// MMP23B	-0.145089979647088	3.71578826934454	-2.25713092765888	0.0304466265076322	0.999817348967988	-3.57357497076052
RAB42	0.14168820658927	5.36217653177141	2.25505783904379	0.0305893848995521	0.999817348967988	-3.57615151841064
AGT	0.408950154275155	5.6332869983551	2.25170597227967	0.030821472962195	0.999817348967988	-3.58031417591675
LOC101930541	-0.198645261687422	3.48110058674398	-2.24889279006572	0.031017478307164	0.999817348967988	-3.58380476384269
LOC284926	0.211263361283591	3.48540637244605	2.24854267429841	0.0310419502079192	0.999817348967988	-3.58423898939413
LOC100506282	-0.120623241488711	3.39940129265671	-2.24820423916825	0.0310656221104136	0.999817348967988	-3.58465868673527
CLVS1	0.142791796447047	3.42422370555497	2.24667534431369	0.0311727625668684	0.999817348967988	-3.58655417855807
HGFAC	-0.131836589906261	3.47483067101494	-2.24483658545645	0.0313020556595688	0.999817348967988	-3.58883272962035
DQ582785	-0.105791413195196	2.60678154817379	-2.24479665554768	0.0313048686673173	0.999817348967988	-3.58888219653908
LOC101927206	-0.139427918218301	2.85496452738231	-2.24435838955244	0.0313357587915748	0.999817348967988	-3.58942510224151
PNLIPRP3	-0.13545895498471	2.5710986706825	-2.2428454070271	0.0314426075823791	0.999817348967988	-3.59129879514243
TIMM8A	-0.194067279615652	3.75601770431625	-2.24263145979525	0.0314577431095647	0.999817348967988	-3.59156368358361
LOC54944	-0.163766986997936	3.25572882509706	-2.24191715747077	0.0315083231156956	0.999817348967988	-3.59244794407381
LOC101928850	-0.180798802177063	2.85145014138607	-2.24050107778868	0.0316088115163619	0.999817348967988	-3.59420042070161
FMR1NB	-0.103800020173777	2.32275866525726	-2.23979754780608	0.0316588422718469	0.999817348967988	-3.59507081111697
DNER	0.266400974191756	2.75693644803357	2.23881777049639	0.0317286361374997	0.999817348967988	-3.59628267294895
C4BPB	0.553538914073961	7.79806169273336	2.23825361613722	0.0317688857876932	0.999817348967988	-3.59698030529677
LOC284669	-0.113106897038028	3.51379807371579	-2.23796623726694	0.0317894064239024	0.999817348967988	-3.59733563370424
BANF2	0.129821599253992	3.11631622099242	2.23739319930994	0.0318303603044157	0.999817348967988	-3.59804407576899
RP11-710C12.1	-0.109109294957848	2.47090055845071	-2.2372771378959	0.0318386607295284	0.999817348967988	-3.59818754719986
ZNF804B	-0.14983970853995	2.64587014272599	-2.23614561874617	0.0319196857241123	0.999817348967988	-3.59958604216538
FAM155B	-0.134541539554966	5.05904139073427	-2.23506665746163	0.0319971189788336	0.999817348967988	-3.6009191508104
MLC1	-0.177345380175808	3.65822289192242	-2.23155203557016	0.0322505175975697	0.999817348967988	-3.60525873694478
ZBTB26	0.121084448741565	4.188872552225	2.22882812929645	0.0324481397857298	0.999817348967988	-3.60861895271111
PLA2G2D	0.316458957536767	4.82584943540635	2.22612470029441	0.0326453461638398	0.999817348967988	-3.6119512650675
LOC152274	-0.101007224201636	2.50980482112222	-2.22541808837136	0.0326970675059428	0.999817348967988	-3.61282181761081
BC035247 /// RP11-18H7.1	-0.103398138983453	2.37192231721806	-2.22390706179033	0.0328079148201497	0.999817348967988	-3.61468281175827
CXCL11	0.955790491741719	7.0703430517263	2.22357143319869	0.0328325817140449	0.999817348967988	-3.61509606307315
LOC401176	-0.139450693667323	2.78730237568243	-2.22129310806514	0.0330004648785258	0.999817348967988	-3.61790023300928
TSPEAR	-0.107734902864449	3.2608764060474	-2.21953414206066	0.0331306021723642	0.999817348967988	-3.62006388949239
LOC440704	-0.131726639789093	2.47371290919169	-2.21391125918722	0.0335496920842463	0.999817348967988	-3.62697292331183
LRRTM1	-0.161470371789059	3.90583090555153	-2.21215132888444	0.0336818339655487	0.999817348967988	-3.62913305261938
DGKI /// LOC100128727	-0.0952858831843626	2.57286959712128	-2.21162236062117	0.0337216415020241	0.999817348967988	-3.62978208536744
CHRNB3	-0.11547788710742	3.07436844338732	-2.20842142575786	0.0339634251474634	0.999817348967988	-3.63370739081033
STIL	0.306354404473761	6.22181363906767	2.20549527192132	0.0341858052389705	0.999817348967988	-3.63729246472863
CTD-2554C21.3	-0.116276367007032	2.88298609431248	-2.20076647624187	0.0345479277280824	0.999817348967988	-3.64307949349414
ASPG	0.125843917087647	4.38207189574263	2.20051649518945	0.0345671656527919	0.999817348967988	-3.64338518887354
RP11-456H18.2	-0.195642439470129	3.86475308602652	-2.20039097527506	0.0345768289569895	0.999817348967988	-3.64353867530849
NUP37	0.170206268330316	6.3977035910222	2.19997461587717	0.0346089001416136	0.999817348967988	-3.64404776053191
CYP27B1	0.399893597899262	4.435210178587	2.1993431667444	0.0346575897927435	0.999817348967988	-3.64481971612113
PCDH7	0.239605556753924	3.82299386215776	2.19726987018004	0.0348178868060014	0.999817348967988	-3.64735332303606
GSAP	0.590836988604662	5.99075999122242	2.19686772493382	0.0348490550903793	0.999817348967988	-3.647844569439
LOC100506731	-0.110462733062065	2.53211637359975	-2.1954074482013	0.0349624430933818	0.999817348967988	-3.64962789270141
CST9L	-0.145131880424727	2.84624000231216	-2.19531840409002	0.0349693678399788	0.999817348967988	-3.64973661007356
TPCN2	-0.112646215587056	4.49898389291617	-2.19527020674565	0.0349731165414323	0.999817348967988	-3.64979545484587
VENTX	-0.168972638695682	4.01142561731638	-2.19511437073624	0.0349852396325777	0.999817348967988	-3.64998571124196
SPG11	-0.0805946207788297	5.5596118010016	-2.19399874081503	0.0350721382531163	0.999817348967988	-3.65134749611124
GON4L	-0.171707702299735	5.0529940538347	-2.19142860478743	0.0352730634684907	0.999817348967988	-3.6544829708779
IFNA5	-0.0924771313781663	2.4126387113209	-2.18952668674029	0.0354224089501533	0.999817348967988	-3.65680167808181
NEK7	0.257743760070062	8.75254993185772	2.18829568555914	0.0355193715631453	0.999817348967988	-3.65830173215529
AC079741.2	0.0855348583103077	2.44676280183344	2.18724057906367	0.0356026674585906	0.999817348967988	-3.65958700249015
MEN1	-0.15526275892072	6.59275944400824	-2.1871221808857	0.0356120253052836	0.999817348967988	-3.65973120274243
KLK14	-0.137961677006047	5.02264682618344	-2.18655745212229	0.0356566899602066	0.999817348967988	-3.66041892955435
LOC441025	-0.120884635737445	3.14119351827161	-2.18557300088479	0.0357346699174164	0.999817348967988	-3.66161751296843
MYH3	-0.164845765068543	3.06712107696467	-2.1840918972198	0.0358522765410916	0.999817348967988	-3.66342010332254
OR51B4	-0.215655942199725	3.52476084434791	-2.18240985457798	0.0359862563546755	0.999817348967988	-3.66546626476904
ATOH1	0.313102902405404	5.80361493132098	2.17934694729514	0.0362313710281247	0.999817348967988	-3.66918952281089
LOC654841	-0.144810737378664	2.91929853154485	-2.17717102454046	0.03640640445974	0.999817348967988	-3.67183245358155
MYO19	-0.176832876148627	5.21001040893201	-2.1707970601762	0.0369234685738536	0.999817348967988	-3.67956431089138
KCNAB3	-0.129641865004998	4.54620966912123	-2.170459155586	0.0369510611404784	0.999817348967988	-3.67997377989699
DKKL1	-0.222928064690005	5.13830458435237	-2.16779281273032	0.0371694326376621	0.999817348967988	-3.68320333156713
TBCAP2 /// TBCAP2	-0.0785512692035759	2.39442606257719	-2.1662846410182	0.0372934578882108	0.999817348967988	-3.68502889851989
CENPW	0.376091446647666	7.60622505209618	2.16548927741067	0.0373590129767986	0.999817348967988	-3.68599130461588
RNF144B	0.310704010571276	4.7860063604416	2.16295216517641	0.0375688102628047	0.999817348967988	-3.68905968197411
SSBP2	0.139791739704191	3.65892665593447	2.16057613189256	0.0377662358541533	0.999817348967988	-3.69193106709729
IRAK2	0.185193714308769	4.13510972711065	2.16023111653312	0.0377949797880681	0.999817348967988	-3.69234783494925
ITPKB-IT1	-0.155156551138949	4.8071199142064	-2.15709307878106	0.0380573091479567	0.999817348967988	-3.69613643833949
ODAM	0.397364505389389	3.30644717975548	2.15675886064599	0.0380853436667829	0.999817348967988	-3.69653972756756
DRAM1	0.492068755088397	6.65635000824471	2.15613565010159	0.038137668087847	0.999817348967988	-3.69729162171994
SEMA5A	-0.278375408025085	6.24578719771541	-2.15335581411559	0.0383718393620286	0.999817348967988	-3.70064367486075
LOC101927479	-0.222732648698339	3.52729304365695	-2.15296311352422	0.0384050227973269	0.999817348967988	-3.70111697694298
LOC101927273	-0.168503962093412	3.20851434789198	-2.15204545356821	0.0384826648904663	0.999817348967988	-3.70222275965662
OTOS	-0.130380178858191	3.50617044990554	-2.15147798901046	0.0385307470252552	0.999817348967988	-3.70290639736057
LINC01393	-0.103736773799008	2.64113540026053	-2.15135617987841	0.0385410750429189	0.999817348967988	-3.70305312783827
SCARNA2	-0.161924786689267	4.02663128035542	-2.15040331678754	0.0386219516819734	0.999817348967988	-3.7042007475926
B3GNT9	0.188337024317216	5.24660071982442	2.14988359622714	0.0386661276781809	0.999817348967988	-3.70482655019876
LOC100506302	-0.235060584319498	4.24715712125226	-2.14870898928611	0.0387661338319814	0.999817348967988	-3.70624053532608
LINC01255	-0.139746954740341	2.83115707478337	-2.14401406164503	0.0391681547409502	0.999817348967988	-3.7118870624965
COPG2	0.113500967839386	3.5126683167599	2.14190603523577	0.0393498614898229	0.999817348967988	-3.71441964780537
STK11	-0.127423667862156	6.25155849203082	-2.14120469605138	0.0394104806149003	0.999817348967988	-3.71526186462942
