logFC	AveExpr	t	P.Value	adj.P.Val	B
FAM129A	1.70724788618823	5.73023613234579	6.46590613344283	1.56123289492974e-07	0.000159653033429337	7.30907035409075
NCF2	2.34813362984062	4.76208043097142	6.44423453226288	1.66903829509116e-07	0.000163565752918934	7.24672311121514
LCP2	1.05936284055106	4.25444251292592	6.37110894111428	2.0911708483648e-07	0.00019036807482858	7.03613501379195
ADA	1.00809449163284	5.1739082732748	6.36906351735983	2.10440899045199e-07	0.00019036807482858	7.03024003542657
BASP1	1.25505986243959	5.39467031319159	6.32920860813212	2.37983854865006e-07	0.000200810995525393	6.91532984458291
WARS	1.62739777561989	8.20241108341039	6.31637992445306	2.47598591421616e-07	0.000200810995525393	6.87832342354513
RBMS1	1.56620554863253	5.82280652884284	6.27472705443858	2.81589807436799e-07	0.000218349388256004	6.75810911648859
CCL11	1.80657127136355	6.18431502893236	6.26767685278827	2.87790435201366e-07	0.000218349388256004	6.73775274133945
APOL3	1.04062123041296	5.88437515987592	6.25589518869768	2.98459901984333e-07	0.000219368027958485	6.70372947779036
CCL4	2.26843863260704	6.84006204515268	6.242290502644	3.11275406204382e-07	0.000221854471331123	6.66443321692119
CTHRC1	2.92490740108591	5.26845735983563	6.21604012742048	3.37585577487708e-07	0.000233529787720908	6.58858578753087
CXCL11	2.70454885190905	5.16504702290344	6.17694241286169	3.80968712900171e-07	0.000256010975068915	6.47555919796769
S100A9	2.48613941340016	7.56724594117066	6.16044984745912	4.00907683816686e-07	0.00025963188693715	6.42786132414342
CXCL10	2.31789681720428	6.8725022776376	6.1427343010589	4.23493312338524e-07	0.00025963188693715	6.37661389127344
SAMHD1	1.02638564789346	5.91123750459419	6.13732766755596	4.30637281812061e-07	0.00025963188693715	6.36097107936664
TNFSF13B	1.86937130416155	6.64179907807778	6.13128659382798	4.38762670827581e-07	0.00025963188693715	6.34349129071829
C1R	1.85781850999243	6.84037574986379	6.12125998168057	4.52589598827515e-07	0.00025963188693715	6.31447622950266
S100A4	1.95963254727119	8.15624868940187	6.10437577723446	4.7686820291693e-07	0.000261440911966191	6.2656079341947
HTRA1	1.43171364122279	6.30292734966519	6.10020370115684	4.83066067589614e-07	0.000261440911966191	6.25353096482705
IFI30 /// PIK3R2	1.3739692631819	9.30700040217795	6.09619974465008	4.89090141433351e-07	0.000261440911966191	6.24194005175058
FCGR2A	1.17539177776423	3.65991522419489	6.0109316440684	6.36875100484974e-07	0.000313132527529946	5.99497024520384
SLA	1.12069353842664	6.33953146318955	6.0082789752061	6.42129567418931e-07	0.000313132527529946	5.98728338728752
MMP1	4.38132701945399	8.58321671957498	6.00597159383766	6.46735401311894e-07	0.000313132527529946	5.98059693094594
INHBA	2.0136340645707	4.33369422074758	6.00317635627322	6.52359432354055e-07	0.000313132527529946	5.97249653216312
RGS5	1.24092447129218	5.51676513407866	5.99271632551473	6.73843422800645e-07	0.000316975946085423	5.94218213865526
HCK	1.70487644412685	5.86541388884137	5.97631321993146	7.08970654382094e-07	0.000318563873548461	5.89463794014821
AQP9	2.2231306971093	6.16221796309073	5.96141408461796	7.42464927350429e-07	0.000318563873548461	5.85144682800956
CLEC2B	1.0731919805121	4.79555587645895	5.9419582364744	7.88601331469996e-07	0.000319791436485764	5.79503793288522
CSF3R	1.51547764632326	5.93663845579394	5.92437682075637	8.32758270647425e-07	0.00033197414450216	5.7440560176906
SLAMF8	1.04819385961611	4.818739688008	5.90273346252911	8.90532476597723e-07	0.000343365964747188	5.68128624510642
COL15A1	2.66625799715938	6.75782574862757	5.89073396094554	9.24275887339706e-07	0.000345062997940157	5.64648139135051
LOC101928916 /// NNMT	2.22395164580541	6.13471708236516	5.88446015745698	9.42424889068908e-07	0.000346341146732824	5.62828298274261
CPVL	1.34881021844598	5.66986031507693	5.87265438974169	9.77549917931588e-07	0.000348363243481075	5.59403609399461
SPP1	1.87232808704582	4.24684932793969	5.86006634352718	1.01644739698792e-06	0.000355989353449455	5.55751730057026
TREM1	2.06283834830876	5.47236195631525	5.85603754175645	1.02922091983686e-06	0.000355989353449455	5.54582892479023
FAM26F	1.26143323171046	4.88913638286673	5.84469059787448	1.06606714274134e-06	0.000363035996544269	5.51290778567407
C1orf162	1.22720860396066	4.78125523076378	5.84036326133126	1.08046427542937e-06	0.000363035996544269	5.50035228802951
PTGS2	3.0572284879234	4.88666025026457	5.83283069300114	1.10599100672237e-06	0.00036637899264944	5.47849638269517
CFH /// CFHR1	1.91026503220515	5.8251863978315	5.82651900729553	1.12784451977768e-06	0.000368429209794041	5.46018230513347
FGR	1.46330371953753	5.36091412525456	5.80797021602655	1.19460071426761e-06	0.000378173991140149	5.40635799209791
LY96	2.37494393574817	5.34641682041271	5.80579519119298	1.20268312138343e-06	0.000378173991140149	5.40004630984843
SELL	2.38620264651467	6.05348603403309	5.80493037624001	1.20591196154384e-06	0.000378173991140149	5.39753669782084
FCGR1B	1.56454494618826	4.30738145193281	5.78054565042467	1.30061215348592e-06	0.000392184587820371	5.32677140296051
LOC100130872 /// SPON2	1.24495881501384	6.06233666998356	5.76939479664214	1.34636217162556e-06	0.000400840990843458	5.29440948127895
RILPL2	1.06516934119849	6.58887860987123	5.76380490870203	1.36989874258696e-06	0.000402129386742098	5.27818619527135
CCR1	1.76182067611819	5.40530619685537	5.76029568464341	1.38488436760671e-06	0.000402129386742098	5.26800141730546
COL6A3	2.26372688884798	7.9440954026787	5.75449997614021	1.40999393909624e-06	0.000404427529848091	5.25118042855083
MGP	1.27050211178709	4.20197380683646	5.74391348414884	1.4570405692511e-06	0.000412886676973325	5.220454555686
SLC2A3	1.56710024841313	5.39475817362391	5.70955164583818	1.62083438572309e-06	0.000453833628002465	5.12072068303303
CSTA	1.82182807427874	5.68807559685473	5.68817086608894	1.73191453007861e-06	0.000479230938205282	5.0586626058121
CTSK	2.01555483708015	6.8707352293884	5.67024033205008	1.83091436167505e-06	0.000500733788216246	5.006619066581
EMR2	1.08369389333868	4.01079691849673	5.66093933687896	1.88447555586409e-06	0.000509458219240499	4.97962309905053
IL1RN	1.11423739839505	5.26504082022307	5.65032688811207	1.94750393399598e-06	0.000516601592454897	4.94882100963282
ITGB2	1.00117057783791	5.08826758373454	5.64911610543052	1.95482745444243e-06	0.000516601592454897	4.94530680354769
FPR1	1.59426424664009	5.14300537642835	5.64388657728656	1.98677608502196e-06	0.000519210816885738	4.93012856683542
GAS1	1.35576116228455	4.07658369414899	5.63989544580328	2.01150955583423e-06	0.000519897854431001	4.9185447563075
P2RY13	1.69686967550456	4.28418102217927	5.62862434963289	2.08303129689405e-06	0.000527635338602592	4.88583215131108
CEMIP	1.33312017249027	5.23774293617287	5.62811647640441	2.08631320110719e-06	0.000527635338602592	4.88435814666147
LOXL1	1.57128753287264	4.98183139235746	5.62237784728858	2.12375739641418e-06	0.000531391212379378	4.86770299756212
IL10RA	1.29385965267442	5.5388404314148	5.59014168140347	2.34692126143799e-06	0.000574995709052309	4.77414934617137
TUBB6	1.74618115760279	6.00918030093154	5.57121246338551	2.48872370236886e-06	0.000597644635569779	4.71921910720914
IL1B	2.6564851218198	7.88978572973267	5.56630218227798	2.52688454778817e-06	0.000600326510747249	4.70497078524004
COX7A1	1.05374315963287	5.49732597092038	5.53508723862122	2.78351358967906e-06	0.000650416202541231	4.61440124396952
RGCC	1.01072612221019	4.28499708669236	5.53398585790907	2.7930287609126e-06	0.000650416202541231	4.61120588163572
CD93	1.70555643954077	6.59406335637724	5.52397094612199	2.88105410181748e-06	0.000664337181124972	4.58215122147295
CXCL9	2.1527758848524	5.75882465624599	5.51581904302274	2.9547445198659e-06	0.00066959759290252	4.55850270486504
GBP5	1.74531978665204	5.17822398865258	5.5059668495455	3.04631941278825e-06	0.000682375548464568	4.52992331823247
C5AR1	1.94578550638921	5.30034171298626	5.49396361586218	3.16172291976706e-06	0.000701544557291709	4.49510673082144
COL1A2	2.08749114676588	7.3264710839466	5.48601602560409	3.24052374091817e-06	0.000712309517629863	4.47205558333396
TFPI2	2.42764366709051	3.9402785879114	5.4760438478216	3.34217552065369e-06	0.000721174020603439	4.44313427674602
IGSF6	1.19833447003343	3.66972430497651	5.47184096091036	3.38596484062415e-06	0.000722999025838333	4.43094573764558
PLEKHO1	1.0722814144315	5.75578792407896	5.46865358292446	3.41955485371221e-06	0.000722999025838333	4.42170248803349
PLVAP	1.15034717215748	6.76310697438962	5.46646114221251	3.44285250399206e-06	0.000722999025838333	4.41534464967031
FCGR3A /// FCGR3B	2.57554575291124	4.90615954697668	5.4508901589129	3.61293312815237e-06	0.000748282100967457	4.37019386464752
COL4A1	2.13000552349672	6.96929479501997	5.44499735663496	3.67946319697561e-06	0.000752530212111881	4.3531082492243
PROK2	2.62728916095845	3.85342172996922	5.42084869575998	3.96510584122704e-06	0.000776490372737223	4.28310127866614
VCAN	1.80376137215586	5.05961102080223	5.42081818137991	3.9654804174236e-06	0.000776490372737223	4.2830128278133
IDO1	2.40513887397938	6.99551290064966	5.40652013651104	4.14493263240306e-06	0.000776490372737223	4.24157065726815
COL1A1	1.3745815217722	6.61947847018918	5.40499559140641	4.16453817800423e-06	0.000776490372737223	4.23715220193275
COL18A1	1.00678111491592	5.93149003634266	5.40255986132134	4.19605348449414e-06	0.000776490372737223	4.23009308746593
MAFB	1.38220652442365	6.66667463450632	5.4023763695797	4.19843724445595e-06	0.000776490372737223	4.22956130805448
IGFBP7	1.08488985657036	6.66536495839704	5.40027766322725	4.22579794686924e-06	0.000776490372737223	4.22347909882923
DRAM1	1.11923644530895	5.81960750678745	5.39591360347478	4.28326221741002e-06	0.000777253818070032	4.21083216676561
COL12A1	1.34064137800421	4.09466786424844	5.39495070803573	4.29604576314218e-06	0.000777253818070032	4.2080418018632
PLAU	2.00548068200016	5.77459458146286	5.37664248775357	4.54647320778345e-06	0.000807750981133598	4.15499233569582
SERPINB9	1.01924503591251	5.21361775289829	5.3751414166032	4.56763947664832e-06	0.000807750981133598	4.15064336293033
C3AR1	1.05486581636926	6.0562264409337	5.36852111032337	4.6621685498069e-06	0.000810990299677404	4.13146362857734
LST1	1.31668171446478	6.13517884670514	5.35526584175388	4.85733395070333e-06	0.000833901419857973	4.09306633210366
CXCR2	2.41785945575542	5.49085803746404	5.34927296699327	4.94822211217462e-06	0.000843349159988022	4.07570851402418
CHN1	1.60562000341971	5.75560177989213	5.34215369749608	5.05839726833657e-06	0.00085134771344727	4.05508993149314
GZMB	1.6566657094428	5.49995382260023	5.32024995571773	5.41292879309085e-06	0.000902922590166644	3.99166532514787
CD163	1.1191486577578	4.65340786269798	5.31050018116844	5.57859462845727e-06	0.000924003842685317	3.96344000287194
HCLS1	1.76573768146196	6.30381322250553	5.29891071457905	5.78209911227807e-06	0.000944409521672084	3.92989398995305
NXN	1.30114507021496	6.34136904734424	5.27880672186581	6.15279620719928e-06	0.000998025977885015	3.87171629266199
C1QB	1.44415039769847	5.64536232855882	5.27486255969285	6.22825175703037e-06	0.00100334576250243	3.86030465309337
IGH /// IGHA1 /// IGHA2	1.76643759485885	11.5812179198259	5.25197832414146	6.68457876343359e-06	0.00105517645983864	3.79410806620754
PXDN	1.54656515584549	6.09782271475612	5.24848749230328	6.75705409160232e-06	0.00105950608156324	3.78401244216484
IL13RA2	1.89565593422241	4.16112594358838	5.24517846687383	6.82647652247943e-06	0.00106330283317031	3.77444316244599
TDO2	1.34011306369974	3.90504060775903	5.23860495976617	6.96649901737431e-06	0.00107797405847792	3.75543503205463
LCP1	1.2249250109107	7.26662636169327	5.23082496448061	7.13591748404573e-06	0.00108416001250185	3.73294100288935
OSM	1.27915923201641	4.93982709982282	5.23054012208254	7.14219743855626e-06	0.00108416001250185	3.73211750658758
LILRB2	1.72516459535288	4.57275950086998	5.22883955292504	7.17980465341887e-06	0.00108416001250185	3.72720114687756
SLC2A14 /// SLC2A3	1.57244370761155	5.43423985817386	5.22007540899747	7.37676537907632e-06	0.00109268129780161	3.70186631107292
SERPING1	1.67406178486883	5.23837734923697	5.21841328969564	7.41472080749817e-06	0.00109268129780161	3.69706201479714
SELE	2.83347068016242	4.30941871009663	5.21760685569593	7.43320610749397e-06	0.00109268129780161	3.69473109878976
TIMP1	1.80649804860317	9.05234007222298	5.20000327505888	7.848339004713e-06	0.00114653995894938	3.64385841933704
MPEG1	1.54648124799152	5.79917470707022	5.19260910669449	8.02951315688394e-06	0.00115861441380313	3.62249502966274
COL5A2	2.20623128184527	5.7240225132607	5.18668858210642	8.17757294496686e-06	0.00116244085158284	3.60539153003606
PPP1R18	1.13545673416009	6.00877227354443	5.18661169221859	8.17951354734374e-06	0.00116244085158284	3.60516941982361
PECAM1	1.33036986132444	5.7889709764892	5.1831244193733	8.26801086069321e-06	0.00116445278708685	3.59509616150181
ALOX5AP	1.27560736306616	6.62194166755378	5.17706420758844	8.42407276790653e-06	0.00116997073781241	3.57759242833214
SH3BP5	1.11982473472202	6.40085047490332	5.17679093784312	8.43117857692306e-06	0.00116997073781241	3.5768031922494
LAMP3	1.97749327886645	5.76784783110958	5.17582202647824	8.45642114915434e-06	0.00116997073781241	3.57400489395645
CLEC4A	1.31473414751937	4.26156728613637	5.1688120208491	8.64130141112236e-06	0.00118855794847718	3.55376103592889
MS4A7	1.27103539074318	4.85179277332541	5.15633421284308	8.98038436437418e-06	0.00122091699566521	3.51773418042108
CYTIP	1.5667325802173	5.66639426138029	5.15414329638308	9.04127267010531e-06	0.00122213065057975	3.5114093704862
SPARCL1	1.64011629069303	8.39994483084951	5.13952858291443	9.45806460776312e-06	0.00124324594067047	3.46922667600538
IL6	2.43205446586436	5.81734135958572	5.13555073196642	9.57477674714539e-06	0.00124324594067047	3.45774764145705
GPR65	1.4180397978081	4.66499167151375	5.12412171618415	9.91813295060629e-06	0.00126529581805593	3.42477209721597
NARR /// RAB34	1.0916797511858	5.59223448232601	5.12004974193963	1.00433983907708e-05	0.00126852115086673	3.41302547476844
TLR8	1.2427514658318	4.17926876371379	5.11197495951365	1.02964691530775e-05	0.00128133838349409	3.38973496501813
VIM	1.02424399105576	5.84639476357402	5.10894574443811	1.03930328404188e-05	0.00128428075414292	3.38099875563721
DENND5A	1.25644938887215	5.40993060327838	5.10781461041254	1.04293207500552e-05	0.00128428075414292	3.37773673933154
C1QA	1.44149890076624	6.00482141470844	5.10279897569199	1.05917496646271e-05	0.00129492683509062	3.36327345411012
CAV1	1.74426333266094	7.04125445152952	5.10047129302265	1.06679818244757e-05	0.00129492683509062	3.35656183083545
COL3A1	1.80743016191412	7.77290264476815	5.09827868098314	1.07402887687668e-05	0.00129492683509062	3.35024000510675
PKIB	-1.57571832480891	7.87284058096178	-5.09630242639698	1.08058777803344e-05	0.00129492683509062	3.34454227009699
TGFBI	1.71107222348669	8.26336320325994	5.0950959803813	1.0846113372145e-05	0.00129492683509062	3.34106409949921
RAB31	1.90508467103442	6.81809168934516	5.09303162678738	1.09153060587566e-05	0.00129660605304018	3.33511282210624
VNN2	1.88479459117626	5.03326039012237	5.09101780252113	1.09832275226632e-05	0.00129811814740221	3.32930749684894
LGALS1	1.79857223109789	8.3044872163221	5.07699451724778	1.14679801563095e-05	0.001348634466382	3.28888987566553
LUM	1.76870030152941	6.46789810698004	5.06288725366202	1.19770675959299e-05	0.00139079495830289	3.24824427203725
AKR1B1	1.49374257739223	6.9761477910528	5.06140998678915	1.20316584628233e-05	0.00139079495830289	3.24398882677829
ITGA5	1.25452574581568	6.39751821681911	5.05212888635823	1.23803278717272e-05	0.00140383960686901	3.21725715486749
CMTM2	1.5612243925696	4.89456797984558	5.05122259382627	1.24149080879572e-05	0.00140383960686901	3.21464716751814
MRC1	1.11520731565498	5.95826658040308	5.03522213509778	1.30414483974008e-05	0.00146064222050889	3.16857836435963
ACKR1	1.52866063267154	6.21116212161831	5.0307026898366	1.32240351596556e-05	0.0014740725448109	3.15556941532995
C1S	1.98031332497843	5.85915299271952	5.02459684806772	1.34747478047473e-05	0.0014949342847531	3.13799661930979
IGLL3P	1.55040645128311	8.02997528090836	5.02042674814999	1.36486818877346e-05	0.00150712205633576	3.1259966113278
TAGAP	1.20968131581872	4.16008874756241	5.01742602278608	1.37752181852844e-05	0.00151398659681257	3.11736247395601
CCL8	2.01010000250855	5.93221882370776	5.0122422412084	1.39965590366628e-05	0.00152406976176995	3.10244859225705
PLA1A	1.46115104867042	4.55143968626396	5.00749296717563	1.42024427129247e-05	0.00153847229618279	3.08878667419652
DCN	1.1542239558402	5.44488964984545	4.99813587255423	1.46169094867808e-05	0.00155659705621218	3.06187504702571
CD274	1.12194437055406	5.45279382200794	4.99423914580688	1.47930312045184e-05	0.00156132535383904	3.05066989588621
ICAM1	1.11640617897295	5.66434762497391	4.97907896882985	1.54984839801218e-05	0.00162734081791279	3.00708826760815
FCN1	1.73374973817835	4.56726239675885	4.96770797344027	1.60494193256896e-05	0.00167769930017875	2.97441220301251
CCL2	2.26665662425966	6.13739920792336	4.96460578262856	1.62030661789979e-05	0.00168626600234527	2.96549955688192
TNC	1.31441007714071	4.14478081615987	4.95069819369286	1.69100094851759e-05	0.00175208556427902	2.92555304315071
SPARC	1.90046124038115	6.90806088570696	4.93463880350055	1.77644422142891e-05	0.00178702681677422	2.87944711075257
ELTD1	1.90340623425331	5.36942039521833	4.93103304510784	1.79620915650663e-05	0.00178702681677422	2.86909828066781
ARHGAP9	1.13147990943792	5.47277862322967	4.92258105179201	1.84339699932292e-05	0.00182170997580147	2.8448449748335
IL11	1.45297826067665	5.02841331065463	4.91512032405129	1.88607016108524e-05	0.00184834875786354	2.82344158533096
MMP12	2.78975683014525	8.15805618301864	4.9115451656924	1.90686451774357e-05	0.00186097317250327	2.81318697218212
COL6A2	1.13811240814063	5.71487617607966	4.89246946111475	2.02171500840526e-05	0.00194880069662671	2.75849251240771
APOBEC3A /// APOBEC3A_B	2.20364974652527	5.49972743569869	4.89025868778432	2.03546096492418e-05	0.00195404252632721	2.75215595325134
IL24	2.03758315657168	5.06199030675965	4.88565108587888	2.06440796032723e-05	0.00196407160662046	2.73895107426839
NCF1 /// NCF1B /// NCF1C	1.28157640448934	4.91499466366417	4.88461707996864	2.07095985732089e-05	0.00196407160662046	2.7359880096068
SELP	1.5746271612924	6.06928609079808	4.88309372711051	2.08065000416361e-05	0.00196533687140274	2.73162285329177
TLR2	1.09553709506434	5.66296462912736	4.87285827258309	2.14693314100748e-05	0.00201983469905984	2.70229911465294
TUBA1A	1.28340562918877	8.24387764041533	4.8498108311062	2.30393752407025e-05	0.00214184231486689	2.63630819529932
PCDH17	1.48985465786064	4.93996358326927	4.83307124052794	2.42504724723109e-05	0.00222801215839356	2.58841220695512
IL7R	1.7569101192847	7.10544483712672	4.8292975292241	2.45320845655354e-05	0.00224511528786534	2.57761873219452
S100A12	2.0880650999822	4.72258555593757	4.82774298570844	2.46490310145094e-05	0.0022470744552762	2.57317290016941
ENTPD1	1.22442322795528	4.78400619045301	4.82422241601553	2.49159228866239e-05	0.00225393271651306	2.56310537975699
GUCY1A3	1.22627488231456	4.46236159636793	4.82252074699093	2.50459484914384e-05	0.00225701420888364	2.55823970851086
FBN1	1.11872788546071	4.63287196773683	4.80138026435724	2.67183939750699e-05	0.0023448381578121	2.49781744231288
THY1	1.01811950264413	5.966630264735	4.78342702641482	2.82251105032463e-05	0.00242406840828338	2.44654296612677
GMFG	1.46809695242616	6.30899446378419	4.78325933971253	2.82395724434373e-05	0.00242406840828338	2.44606422105814
THEMIS2	1.36601980098668	4.98334816661354	4.77228696294478	2.92019736542668e-05	0.00247953220342366	2.41474497821952
CCL18	1.80041406940311	6.30091524598942	4.76629838202468	2.9740849051913e-05	0.00249823132036069	2.39765708699757
C11orf96	1.90568001219598	7.15346239855323	4.75206540982049	3.1061360029503e-05	0.0025633796066453	2.357061049026
DEFA1 /// DEFA1B /// DEFA3	1.03445196860675	4.43600500496058	4.74842984307415	3.14078534061536e-05	0.00258291158081375	2.34669525587462
CLMP	1.26664757595368	4.60522083591216	4.74269105529672	3.1962588930107e-05	0.00260070672117673	2.33033586911946
AC128677.4 /// CH17-132F21.1 /// IGKV1OR-1 /// IGKV1OR-1 /// IGKV1OR10-1 /// IGKV1OR10-1 /// IGKV1OR2-2	1.67793247978222	7.78670385059792	4.74231755384257	3.19990269963384e-05	0.00260070672117673	2.3292712740917
PDE4B	1.39213592657668	4.33819395028176	4.7383568618244	3.2387959649557e-05	0.00261774849126316	2.31798308596815
FCGR2B	1.36476567754439	4.63788806599281	4.73456809975999	3.27643804376349e-05	0.0026391035201821	2.30718664611829
TLR1	1.43639679517307	3.81167985873488	4.71540337800908	3.473569687475e-05	0.00276007969761527	2.25260128301897
TMEM45A	1.78871660210303	4.92363908126919	4.71089843145558	3.52158364098385e-05	0.00277870187946244	2.23977665910189
GPR116	1.40537761344362	5.13942742030815	4.70879162105502	3.54426260135516e-05	0.00277870187946244	2.23377987124077
MEIS2	1.12642037424882	4.92124170003978	4.68508034533306	3.80967044218628e-05	0.002936682857938	2.1663264686317
SERPINF1	1.37500551427877	6.39426709649924	4.68413199573587	3.82068433048056e-05	0.002936682857938	2.16363008684377
IGH /// IGHA1 /// IGHA2 /// IGHD /// IGHG1 /// IGHG2 /// IGHG3 /// IGHM /// IGHV4-31	1.31186375061394	7.01034191749989	4.67689112257089	3.90582106093223e-05	0.00298262699198461	2.14304633984694
CNRIP1	1.05434323316996	5.14134128005465	4.67203620739188	3.96395054563983e-05	0.00300748763978867	2.1292489421461
CTSH	1.18377225163912	9.09372750127413	4.66926365540286	3.9975295773626e-05	0.0030232120790858	2.12137086207928
IGKV1OR2-108 /// IGKV1OR2-108	1.94654381908213	8.09019955287723	4.65022485419423	4.23582134717918e-05	0.00317209523580306	2.06729992322885
STEAP4	1.21805766865533	3.80834972658065	4.64157380955585	4.3486806839116e-05	0.00322652901216406	2.04274635123857
CPNE2	-1.03181113021656	7.78948594099644	-4.63708005884319	4.40847100249296e-05	0.00323660685072467	2.02999602465025
FAM101B	1.0881262628609	6.22304107847496	4.63658696790549	4.41508087404102e-05	0.00323660685072467	2.02859711935814
MIR155 /// MIR155HG	1.4343901643107	3.81864628087216	4.63642100369722	4.41730781922883e-05	0.00323660685072467	2.02812628410634
COL5A1	1.4179389110817	5.31106956786993	4.63414683159696	4.44793506854237e-05	0.00323886788892001	2.02167490142056
GLIPR1	1.22451813045359	4.64048173897789	4.62893599425895	4.51890403024532e-05	0.00327571405443357	2.00689539608548
FPR2	1.44871534568793	4.80981935431518	4.62562936541908	4.56451690493461e-05	0.00328310206740251	1.99751870261216
THBD	1.09691585733666	4.57667349837462	4.60526494674881	4.85561391754466e-05	0.00341200691324083	1.93980371848196
CYYR1	1.20504372507767	4.53184438176283	4.60498173182601	4.85978875822993e-05	0.00341200691324083	1.93900145961362
IFITM2	1.22269247599991	9.23829933896861	4.59266001056083	5.04489047248753e-05	0.00347964292999727	1.90410873711344
IGKV1-37 /// IGKV1-37 /// IGKV1D-37 /// IGKV1D-37	2.01847861483178	7.71309081404873	4.58231967960789	5.20557922946739e-05	0.00356195232794647	1.87484342636486
SLFN11	1.0499607691479	4.26580966466174	4.58206131540118	5.20965816672443e-05	0.00356195232794647	1.87411239579776
EMP3	1.45036410938956	6.11627510436283	4.57756553817387	5.28114207688279e-05	0.00359170287906626	1.8613933111672
HEG1	1.00137985913595	6.28288288237129	4.57740499414111	5.28371256869441e-05	0.00359170287906626	1.86093916662519
PLA2G7	1.37731122475373	4.65877504769313	4.5683256628886	5.43110798663287e-05	0.00364096488121561	1.83526172384112
SAMSN1	1.25151224680753	4.38774431889756	4.56817530103486	5.43358279467125e-05	0.00364096488121561	1.83483658254524
CRIP2	1.0083450232347	5.41691074078153	4.56136142780649	5.54690667592739e-05	0.00368540240163311	1.81557411077624
NCF1	1.0845238315538	5.34752429049637	4.55585135084655	5.64024760221761e-05	0.00372636583157748	1.80000235630877
CSGALNACT1	1.7994199069323	4.75032378613667	4.5519619387871	5.70706470942432e-05	0.00374944586496257	1.78901336407826
DUSP4	1.25155644692788	5.4922195711427	4.54000426573445	5.91741198807363e-05	0.00384468314805226	1.75524263276532
FERMT2	1.08109047644736	4.36450436030514	4.5236068192978	6.21832664661774e-05	0.00399603941881009	1.70896791783423
AMICA1	1.02763833321663	6.48542069200333	4.51991468707107	6.28813389067941e-05	0.00402988853157438	1.69855408031238
CDHR1	-1.08636955741501	4.7536960542691	-4.48600228101049	6.96650132069886e-05	0.00439281799096078	1.60300085708334
IGK /// IGKC	1.53453530845251	8.49409597249203	4.47951334351635	7.10428150340446e-05	0.00444395481276789	1.58473785100253
FAM65B	1.17404580414104	4.37810900392995	4.46921472584633	7.32847809583323e-05	0.0045458703921214	1.55576634703474
CXCL1	2.44802034130977	7.62763110199975	4.46857904248711	7.34254256006373e-05	0.0045458703921214	1.55397863509903
IGHG1 /// IGHG2 /// IGHM /// IGHV4-31 /// MIR8071-1 /// MIR8071-2	2.52866108035193	10.3187511205598	4.46580310392794	7.40427196821023e-05	0.00456570871319675	1.54617271521672
MRGPRF	1.11874620332371	4.90957046523211	4.46271113560034	7.47363033410182e-05	0.00456570871319675	1.53747958712746
WNT5A	1.93497051572899	6.40176715549779	4.45942530149627	7.54803816622439e-05	0.00457735801461077	1.52824309949465
