logFC	AveExpr	t	P.Value	adj.P.Val	B
IGHG1 /// IGHG2 /// IGHM /// IGHV4-31 /// MIR8071-1 /// MIR8071-2	2.31641894691356	10.3125683182125	4.41028228314777	7.69085658791378e-05	0.00783932380703359	1.51496326033023
COL15A1	1.39986042456177	6.2166366129921	4.40544279790498	7.80678983296928e-05	0.00788050201164968	1.50116705909609
WNT5A	1.34023036985076	6.17532870419026	4.39971213732476	7.9462896281219e-05	0.00795305242780541	1.48483627405443
MMP1	2.98413420302593	8.04458197048714	4.26589368209293	0.000119951576112797	0.0106865949627764	1.10540078880772
VCAM1	1.45224470784179	5.82182150866691	4.25146695330461	0.00012537016640056	0.0110805458468691	1.06472290912171
COL3A1	1.07603523520369	7.47120689832769	4.16797373870815	0.000161759512421716	0.0133208940106898	0.830233467915285
MXRA5	1.55042533405042	7.9096453739806	4.16359928497979	0.000163926965007242	0.0133208940106898	0.817992780251666
EVI2A	1.07271576827467	5.41116501905853	4.14672156273737	0.000172558351336094	0.0137578726217794	0.770808236827553
CCR7	1.1281874569467	5.38984672381207	4.10004009589105	0.00019880604495823	0.0151721663812406	0.640664612432125
MMP10	1.83367213904231	4.52760921667408	4.04728557663253	0.000233162786310004	0.0168738114892655	0.49424957942948
TNFSF13B	1.23983149389774	6.39485142917982	4.03795796117242	0.000239811474743573	0.0170920178362692	0.468436500120494
DUOXA2	1.76893226916995	7.75941576093295	4.01255167528928	0.000258870583991343	0.0178612289267444	0.398244047392493
CPA3	1.02928140139009	6.12565249803289	3.98936217073208	0.000277547554100488	0.0188668163943453	0.334326922753882
CYTIP	1.03214843030094	5.45585520805593	3.9415883927814	0.00032024451944373	0.0207249282278046	0.203112502321797
IL7R	1.13616272460127	6.85844038743096	3.91941747216654	0.000342164874771969	0.0216336501468729	0.142435372581327
IL1B	1.49353269399395	7.40124862425482	3.85879155687752	0.000409802399432418	0.02433977887538	-0.0227609098783361
SAA1 /// SAA2	1.05640172137093	6.37742182950848	3.8472803753409	0.000424033736405546	0.0250584760810514	-0.054004736334285
CXCR4	1.12507212848813	5.89415620168833	3.79773175082768	0.00049094815323178	0.0273627975450509	-0.188032233876371
SNX10	1.0705901219537	6.46814153190256	3.77931996259536	0.000518329143847423	0.0282856182442955	-0.237642721096753
DUOX2	1.89556167226065	9.69444751181954	3.77180909965425	0.000529918001043137	0.0287181368307249	-0.257850207729087
COL1A2	1.08844206646906	6.89888679445368	3.68316830493119	0.000687069985451152	0.035130187082198	-0.494963879526201
RP1-93H18.6	1.15168865559598	3.94813792039699	3.65884155234158	0.000737526543814314	0.0368293509777339	-0.559585123255721
C4BPB	1.01124124562695	7.37822978385697	3.65801872093841	0.000739294163067927	0.0368394040579611	-0.561767390519606
C4BPA	1.44683597775163	6.49900226464716	3.64544606502249	0.000766816035651873	0.0379695013863833	-0.595083253562237
GABBR1 /// UBD	1.43467883096941	9.37313147550904	3.59165155880279	0.000896126014579704	0.0428391948433225	-0.737016213530519
CXCL13	2.56536744295551	5.72062060752967	3.57673854473024	0.000935535870842516	0.044273246845505	-0.776183607500436
CSTA	1.27461119004577	5.48141465923803	3.57472271086054	0.000940989180881286	0.0444418986633089	-0.781471909209784
DEFB4A /// DEFB4B	1.28070864842281	6.30003982149494	3.53742503788946	0.00104757427246351	0.0466646721370108	-0.879054532277817
